date,content,retweetCount,likeCount,lang,hashtags,time,datetime,hour,coin
2022-08-30 16:58:35+00:00,@cryptom77822892 @kucoincom #JoinTheSangha $Tsuka https://t.co/SQSe1uoA9v,0,1,qme,['JoinTheSangha'],16:58:35+0,2022-08-30 16:58:35+00:00,16,TSUKA
2022-08-30 08:27:28+00:00,Time for ETH 5th Elliot Wave  😃💥🚀🇨🇦⚜️🐺 #Saitama ecosystem #SaitaPro wallet #SaitaSwap listings #WeAreSaitama #Crypto #SaitaRealty #Wolfcaster #SaitamaWolfPack‌‌ #FANGart #SaitamaTechnologyLLC $Saita #Tsuka #LuckyRoo #ETH #BTC #Kiba #MononokeInu #M87,0,0,en,"['Saitama', 'SaitaPro', 'SaitaSwap', 'WeAreSaitama', 'Crypto', 'SaitaRealty', 'Wolfcaster', 'SaitamaWolfPack\u200c\u200c', 'FANGart', 'SaitamaTechnologyLLC', 'Tsuka', 'LuckyRoo', 'ETH', 'BTC', 'Kiba', 'MononokeInu', 'M87']",08:27:28+0,2022-08-30 08:27:28+00:00,08,TSUKA
2022-08-30 01:00:39+00:00,"@cryptojack 👍 $SYS for cheaper and faster transactions  👍 $RAIL has solid tokenomics &amp; the growth potential is huge. Stakers will soon be able to earn a % of the protocol fee.  👍 Maybe a blend of meme, $TSUKA  👍 $CAKE, one of the most promising exchange coin  👍 $SAND for metaverse buzz",0,3,en,,01:00:39+0,2022-08-30 01:00:39+00:00,01,TSUKA
2022-08-29 21:43:30+00:00,@Crypto_Noob13 @DogecoinRide @MattWallace888 @Dejitaru_Tsuka Absolutely makes sense to make sure we are talking about the same $TSUKA #TSUKA @Dejitaru_Tsuka,0,3,en,['TSUKA'],21:43:30+0,2022-08-29 21:43:30+00:00,21,TSUKA
2022-08-29 21:07:58+00:00,@Luis__Platas Dragon follow dragon. $tsuka,0,3,en,,21:07:58+0,2022-08-29 21:07:58+00:00,21,TSUKA
2022-08-29 20:11:52+00:00,@dan__crypto @Dejitaru_Tsuka Lol. Blunt but effectively very true. Drop down the welding visors and get ready for $TSUKA moon mission lift off!!! ALL HAIL #TSUKA @Dejitaru_Tsuka https://t.co/bXAUgsaCd7,0,4,en,['TSUKA'],20:11:52+0,2022-08-29 20:11:52+00:00,20,TSUKA
2022-08-29 18:56:40+00:00,My grandfather told the story of the $Osaku dragon when I was 10 years old. He told me if you have dreams believe in dragons it will change your life. I'm here with 100K mcap. I will never sell without 100 million 🔥🐉  @OsakuErc 🔥🐉  #OSAKU $CAW $SUZUME $TSUKA #bitcoin #Etherum https://t.co/YKwuwE4A50,10,30,en,"['OSAKU', 'bitcoin', 'Etherum']",18:56:40+0,2022-08-29 18:56:40+00:00,18,TSUKA
2022-08-29 16:33:37+00:00,@ShibMen $WAIT  #HourGlass #TimeKeepers  #lore  @HOURGLASS_WAIT https://t.co/XsxpUNIbQU  $shib $doge $tsuka #shib #doge #tsuka https://t.co/wI95WiJ5Hc,0,1,qme,"['HourGlass', 'TimeKeepers', 'lore', 'shib', 'doge', 'tsuka']",16:33:37+0,2022-08-29 16:33:37+00:00,16,TSUKA
2022-08-29 11:00:51+00:00,@lameduckg you and me both fren $tsuka,0,13,en,,11:00:51+0,2022-08-29 11:00:51+00:00,11,TSUKA
2022-08-29 09:01:04+00:00,@gate_io Long #TSUKA Sers,1,6,en,['TSUKA'],09:01:04+0,2022-08-29 09:01:04+00:00,09,TSUKA
2022-08-28 19:09:11+00:00,@CryptoTigerCom $tsuka is growing each day 🔥🔥🔥,0,1,en,,19:09:11+0,2022-08-28 19:09:11+00:00,19,TSUKA
2022-08-28 18:23:57+00:00,$Tsuka is the dragon $Eth is the metaverse Think different,0,0,en,,18:23:57+0,2022-08-28 18:23:57+00:00,18,TSUKA
2022-08-28 15:11:53+00:00,"For the degens out there, hyper-deflationary token $END has been out for &lt;24hrs, has burned more than 14%, and sitting at ~30k mcap. Do with that what you will. @EnderDragonETH $pyro #inferno $tsuka",2,5,en,['inferno'],15:11:53+0,2022-08-28 15:11:53+00:00,15,TSUKA
2022-08-28 11:04:58+00:00,@AltcoinCadet same patterns repeating $tsuka about to take another leg up,1,12,en,,11:04:58+0,2022-08-28 11:04:58+00:00,11,TSUKA
2022-08-28 09:39:46+00:00,Can we get $tsuka on @UpholdInc ?,0,1,en,,09:39:46+0,2022-08-28 09:39:46+00:00,09,TSUKA
2022-08-28 02:48:00+00:00,@MonstersCoins $TSUKA,0,5,tl,,02:48:00+0,2022-08-28 02:48:00+00:00,02,TSUKA
2022-08-28 01:02:29+00:00,$TSUKA is regularly trending on dextools today trending #1 this one has a strong community 💪 https://t.co/UEYY9QiuVp,17,68,en,,01:02:29+0,2022-08-28 01:02:29+00:00,01,TSUKA
2022-08-27 20:52:07+00:00,from one of the most trusted degens in the space. 👇   $tsuka #tsuka #TsukaSangha #JoinTheSangha,3,8,en,"['tsuka', 'TsukaSangha', 'JoinTheSangha']",20:52:07+0,2022-08-27 20:52:07+00:00,20,TSUKA
2022-08-27 06:52:08+00:00,"Whales having been circling and accumulating, don't fade #dragonseason it is upon us. #JoinTheSangha #dragonish #tsuka $tsuka #WeAreRyoshi",4,30,en,"['dragonseason', 'JoinTheSangha', 'dragonish', 'tsuka', 'WeAreRyoshi']",06:52:08+0,2022-08-27 06:52:08+00:00,06,TSUKA
2022-08-26 16:05:13+00:00,Good surprises $ ydf  $tsuka $hex $dc $giga $suzume,0,4,en,,16:05:13+0,2022-08-26 16:05:13+00:00,16,TSUKA
2022-08-26 12:17:02+00:00,@zombie_calls $TSUKA obviously.,0,1,en,,12:17:02+0,2022-08-26 12:17:02+00:00,12,TSUKA
2022-08-26 11:46:26+00:00,@thealeksandret @AltcoinGordon $tsuka,0,2,qme,,11:46:26+0,2022-08-26 11:46:26+00:00,11,TSUKA
2022-08-25 22:43:50+00:00,"Hidden #gem #futura interesting burning tools, burn from total supply and burn 🔥 when nft mint! #futura #shib #tsuka #pyro #okinami #paradime #osaku https://t.co/WZ3PzFfx36",0,2,en,"['gem', 'futura', 'futura', 'shib', 'tsuka', 'pyro', 'okinami', 'paradime', 'osaku']",22:43:50+0,2022-08-25 22:43:50+00:00,22,TSUKA
2022-08-25 18:52:29+00:00,@CryptoWizardd $TSUKA is the next 1000x token. 1 bil max and circulating supply. Embrace the $tsuka 🐉 https://t.co/6inAJ75G6a,0,4,en,,18:52:29+0,2022-08-25 18:52:29+00:00,18,TSUKA
2022-08-25 13:42:16+00:00,@BITCOINTRAPPER $TSUKA $SYS $SIMBA,0,0,qme,,13:42:16+0,2022-08-25 13:42:16+00:00,13,TSUKA
2022-08-25 08:27:01+00:00,"@novegreg once the world wakes up to the power of the $tsuka sangha,,, M A G I C #JoinTheSangha",0,0,en,['JoinTheSangha'],08:27:01+0,2022-08-25 08:27:01+00:00,08,TSUKA
