date,content,retweetCount,likeCount,lang,hashtags,time,datetime,hour,coin
2021-09-23 14:11:42+00:00,"There is a new sheriff is in town, and MacDermid, 6-foot-5, 235 pounds, adds toughness to a team that has lacked an enforcer to make opponents think twice about crossing that gray line with Avalanche players. https://t.co/Sja9WVVYvZ",0,0,en,,14:11:42+0,2021-09-23 14:11:42+00:00,14,AVAX
2021-09-23 13:18:57+00:00,@AvaxBukucu Allah razı olsun kardeşim dediğimiz altları takip ettim  en  beklediğim yer gelin ce atladım trene  az sonra inerim istasyon beklemeye devam... bun dan aldık alacağımızı şim di avax sı bekliyorum alttan toplayayım sağolasın,0,1,tr,,13:18:57+0,2021-09-23 13:18:57+00:00,13,AVAX
2021-09-23 11:27:18+00:00,@Ahnor_Block Avax is the new sol about shill,0,0,en,,11:27:18+0,2021-09-23 11:27:18+00:00,11,AVAX
2021-09-23 10:38:44+00:00,SON DK !! SON DURUM !! #BİTCOİN YÜKSELECEKMİ ? ETHEREUM  #BNB  XRP AVAX ATO... https://t.co/ZjXhU5UVpW @YouTube aracılığıyla,7,44,tr,"['BİTCOİN', 'BNB']",10:38:44+0,2021-09-23 10:38:44+00:00,10,AVAX
2021-09-23 10:28:34+00:00,$AVAX　こうみている  上昇並行チャネル大切だけどBTC死んでいくなら200MAで買いもどし出来たら最＆高　とりあえずフィボ１は到達したものとみてよさそう。 https://t.co/vbiwf7aPwe,0,0,ja,,10:28:34+0,2021-09-23 10:28:34+00:00,10,AVAX
2021-09-23 10:19:32+00:00,"@CryptoMatt87 Also... are you aware of nodes that are on other chains? ETH might lose a lot of ground to SOL, AVAX etc ...  could be interesting to setup on those chains super early",0,0,en,,10:19:32+0,2021-09-23 10:19:32+00:00,10,AVAX
2021-09-23 10:18:51+00:00,@TheMoonCarl avax i was selling😑,0,0,en,,10:18:51+0,2021-09-23 10:18:51+00:00,10,AVAX
2021-09-23 09:50:58+00:00,@Neyapsakbosuna @el33th4xor olmaz mı😀yanlız  X-avax..... ile başlayan x chain Avalanche wallet adresi lazım. https://t.co/A0zhs9vD7P,0,1,tr,,09:50:58+0,2021-09-23 09:50:58+00:00,09,AVAX
2021-09-23 09:40:33+00:00,@DastardlyDaniel @kevinsekniqi @avax_dude @Augustus256Sha @0xGokek wtf did I just read from that medium... this will be glorious,0,1,en,,09:40:33+0,2021-09-23 09:40:33+00:00,09,AVAX
2021-09-23 09:28:39+00:00,#avax,0,2,qht,['avax'],09:28:39+0,2021-09-23 09:28:39+00:00,09,AVAX
2021-09-23 08:30:20+00:00,Gün degerlendirmesi; 🔥Günlük piyasa durumu  🚀Günlük Kripto Gelişmeler 🌏Geleceğin #solana si 💥Milyonerlik yolu #kripto  ⛱2025 yılı Dünya Turu  #Bitcoin #avax #İzmir #dolar Bitcoin dün akşamki pozitif haber sonrası altcoin dahil yükselişler devam ediyor. #eth bugün hedef 3300$,0,2,tr,"['solana', 'kripto', 'Bitcoin', 'avax', 'İzmir', 'dolar', 'eth']",08:30:20+0,2021-09-23 08:30:20+00:00,08,AVAX
2021-09-23 08:29:48+00:00,#AVAX 🚀🚀,0,1,und,['AVAX'],08:29:48+0,2021-09-23 08:29:48+00:00,08,AVAX
2021-09-23 08:10:36+00:00,$PEFI / $AVAX https://t.co/rHEYFp3LFi,0,3,und,,08:10:36+0,2021-09-23 08:10:36+00:00,08,AVAX
2021-09-23 07:19:28+00:00,#MATIC Üzümlü kek artık yap numaranı bu sefer taklaya gelme 🤪  #btc #BTC #ETH #AVAX #WTC #MINA #ONT #altcoin #ons #altın #dolar $MATIC $AVAX https://t.co/HjIPmVdrNP,0,2,tr,"['MATIC', 'btc', 'BTC', 'ETH', 'AVAX', 'WTC', 'MINA', 'ONT', 'altcoin', 'ons', 'altın', 'dolar']",07:19:28+0,2021-09-23 07:19:28+00:00,07,AVAX
2021-09-23 06:43:29+00:00,Cloud never listens to anyone but Aerith?  Really?  Just off the top of my head:  Cloud actively asks for and follows Tifa's advice several times in chapter 3. He listens to and repeats her adages. He listens to Wymer. He listens to the AVALANCHE trio in Chapter 4.,0,13,en,,06:43:29+0,2021-09-23 06:43:29+00:00,06,AVAX
2021-09-23 05:21:34+00:00,$luna will do the next sol/avax style run imo   Hopefully I come back to quote tweet this over $117 kek,0,6,en,,05:21:34+0,2021-09-23 05:21:34+00:00,05,AVAX
2021-09-23 04:58:20+00:00,@omerozgul420 Yazik etmissin daha yeni basladik #avax,0,2,tr,['avax'],04:58:20+0,2021-09-23 04:58:20+00:00,04,AVAX
2021-09-23 03:03:12+00:00,"This week I feel like I’ve been hit by an avalanche of work. Like, if my todo lists could shrink just once this week, that’d be great.",0,1,en,,03:03:12+0,2021-09-23 03:03:12+00:00,03,AVAX
