date,content,retweetCount,likeCount,lang,hashtags,time,datetime,hour,coin
2021-06-27 18:08:33+00:00,@IdealistKripto ShibX avax #shibx #shibavax,0,0,sv,"['shibx', 'shibavax']",18:08:33+0,2021-06-27 18:08:33+00:00,18,AVAX
2021-06-27 15:52:21+00:00,@mattnickols77 @Giuseppe199720 @loganloring10 It’s not just Bear fans.  One school of thought (Chris Simms) took control of the narrative.  Then after the draft several scouts say they had him 1 or 2.  Then an avalanche or articles from teams about why they passed on him.  FYI it ain’t hard to find a Fields breakdown,0,1,en,,15:52:21+0,2021-06-27 15:52:21+00:00,15,AVAX
2021-06-27 14:18:21+00:00,@gokhshteinmedia Best crypto #AVAX #Avalanche,0,3,en,"['AVAX', 'Avalanche']",14:18:21+0,2021-06-27 14:18:21+00:00,14,AVAX
2021-06-27 13:07:49+00:00,Özel olarak Cardano ve Avax düşmanıyım.,0,0,tr,,13:07:49+0,2021-06-27 13:07:49+00:00,13,AVAX
2021-06-27 12:42:23+00:00,Krl ate jv foi olha o avalanche,0,0,pt,,12:42:23+0,2021-06-27 12:42:23+00:00,12,AVAX
2021-06-27 10:38:28+00:00,"@_Avalanche__ спасибо!! мне бы ещё нервов! я вообще очень часто о ней пишу,потому-что истерий и моментов с ней кучу, ибо она маленький криминальный авторитет и спокойствия с ней не бывает https://t.co/5yOLHlSw5X",0,1,ru,,10:38:28+0,2021-06-27 10:38:28+00:00,10,AVAX
2021-06-27 07:36:55+00:00,"@CryptoMichNL Hi Michael, what about a take on #Avalanche's TA? It has been some time from your last analysis",0,0,en,['Avalanche'],07:36:55+0,2021-06-27 07:36:55+00:00,07,AVAX
2021-06-27 06:59:12+00:00,"@SteveSchmidtSES Excerpt from @weatherchannel #weatheralert “In the mountains significant hazards are possible on and near snow fields and glaciers where extra caution is advised”  In other words, #avalanche alert.   #ClimateCrisis #seattleheatwave #Tacoma https://t.co/NichrROheO",1,2,en,"['weatheralert', 'avalanche', 'ClimateCrisis', 'seattleheatwave', 'Tacoma']",06:59:12+0,2021-06-27 06:59:12+00:00,06,AVAX
2021-06-27 05:09:21+00:00,"On this day in sports history June 27, the Colorado Avalanche selected Canadian Defenseman Tyson Barrie from the Kelowna Rockets of the WHL in the 3rd Round 64th Overall in the 2009 NHL Draft. https://t.co/222AgHCpyh",0,0,en,,05:09:21+0,2021-06-27 05:09:21+00:00,05,AVAX
2021-06-27 04:12:04+00:00,@Don_wonton #AVAX    X-Avax 0x1a48e96cbA072A13954B0963516968936b60b19E,0,0,hu,['AVAX'],04:12:04+0,2021-06-27 04:12:04+00:00,04,AVAX
