date,content,retweetCount,likeCount,lang,hashtags,time,datetime,hour,coin
2021-10-07 13:20:40+00:00,"@krakenfx #Avalanche at  $60, you really ask me that? I'm obviously bullish, bro",0,1,en,['Avalanche'],13:20:40+0,2021-10-07 13:20:40+00:00,13,AVAX
2021-10-07 12:45:44+00:00,@queennKrii @Avax_News syudaaaa https://t.co/5HRt1kF4FT,0,0,in,,12:45:44+0,2021-10-07 12:45:44+00:00,12,AVAX
2021-10-07 12:15:24+00:00,"@Polygon_Space1 @hotcrosscom @0xPolygon @hotcrosscom introduces cross yield a high powered multi-chain yield optimization. They are offering us a Cross Pool and leveraging the thousands of yield opportunities #BSC #Avalanche, and @0xPolygon and others #AMM. Thank you for this information.",0,0,en,"['BSC', 'Avalanche', 'AMM']",12:15:24+0,2021-10-07 12:15:24+00:00,12,AVAX
2021-10-07 11:58:12+00:00,Are you ready for https://t.co/yQo743w7km Week 2️⃣?   ❓: 6 topics 💰: 360k $KNX (~$36k) 🤑: ~100 bidders  #Avalanche @CeloOrg @traderjoe_xyz @HurricaneSwap @CeloPunks @CeloPunks @opticsXYZ https://t.co/6qua7tWiwU,1,9,en,['Avalanche'],11:58:12+0,2021-10-07 11:58:12+00:00,11,AVAX
2021-10-07 06:40:31+00:00,"🎋@Hotcrosscom Introducing Cross Yield: High-Powered Multi-Chain Yield Optimization.   🎋#Hotcross is offering Cross Pool and leveraging the thousands of yield opportunities #BSC #Avalanche, and @0xPolygon and others #AMM  INFO https://t.co/BDdNIBDMOe  #PolygonSpace #Polygon https://t.co/DsxGsBjbjb",78,78,en,"['Hotcross', 'BSC', 'Avalanche', 'AMM', 'PolygonSpace', 'Polygon']",06:40:31+0,2021-10-07 06:40:31+00:00,06,AVAX
2021-10-07 05:54:10+00:00,群裏有人說買了60萬的JOE，我不知道說得是U還是其他貨幣，只知他入貨的時候是3刀左右，現在JOE的價格是1刀多···我只想說這些挖礦的礦幣，除非有特殊的賦能，譬如說SLP，不然就只有挖賣提這一條路，不知道為什麼要用真金白銀去買，用AVAX或穩定幣去挖不好嗎？即使幣價下跌也無所謂，反正是免費挖出來的,0,1,zh,,05:54:10+0,2021-10-07 05:54:10+00:00,05,AVAX
2021-10-07 04:53:29+00:00,"Super 16: Lightning begin season No. 1, Avalanche No. 2 in power rankings https://t.co/k8rrT273Vv via @NHLdotcom",11,19,en,,04:53:29+0,2021-10-07 04:53:29+00:00,04,AVAX
2021-10-07 04:43:19+00:00,@stariusstar @Avax_News donee,0,0,en,,04:43:19+0,2021-10-07 04:43:19+00:00,04,AVAX
2021-10-07 03:23:11+00:00,bitter in its emptiness and in the wake of the massive avalanche the air quivers with frigid nothingness. https://t.co/2wXmyH0EjT,0,0,en,,03:23:11+0,2021-10-07 03:23:11+00:00,03,AVAX
2021-10-07 01:18:15+00:00,"If I get to 500 followers by midnight EST I will buy another #LazylionsNFT - I'll buy 2 if I get to 1,000.  #nftcollector #nftart #NFTs #etherium #OpenSeaNFT #opensea #BABYBONFIRE #ADA #avax #NFTdrop #Foundation #raribleNFT",0,5,en,"['LazylionsNFT', 'nftcollector', 'nftart', 'NFTs', 'etherium', 'OpenSeaNFT', 'opensea', 'BABYBONFIRE', 'ADA', 'avax', 'NFTdrop', 'Foundation', 'raribleNFT']",01:18:15+0,2021-10-07 01:18:15+00:00,01,AVAX
2021-10-07 00:48:29+00:00,"@luigidemeo Brilliant plan, Avalanche Rush has attracted people to farm Avax on Aave creating downward selling pressure, the only solution is to dump even more Avax rewards on them for even more selling pressure. So that the price becomes so low that the only sensical thing to do is buy more",0,1,en,,00:48:29+0,2021-10-07 00:48:29+00:00,00,AVAX
2021-10-07 00:22:47+00:00,@satsdart Lol honestly kinda loving the avax/eco cope and fud. Probably means we're close to a bottom. Have some bags that are slightly Underwater. But think we'll see a resurgence eventually. Probably when all of the crybabies capitulate,0,25,en,,00:22:47+0,2021-10-07 00:22:47+00:00,00,AVAX
2021-10-07 00:11:28+00:00,"""Meh...what #crypto rally?🙅‍♂️  #Cryptocurrency Market Cap in $USD Billions shows little progress despite #Bitcoin's 💥boom💥.  Suggest it's not """"on again"""" for broader crypto market until we see chart attached break at least $1442b.  #Ethereum #Cardano #Solana #COTI #ALGO #XRP #AVAX https://t.co/UW50ds26Ye""",0,5,en,"['crypto', 'Cryptocurrency', 'Bitcoin', 'Ethereum', 'Cardano', 'Solana', 'COTI', 'ALGO', 'XRP', 'AVAX']",00:11:28+0,2021-10-07 00:11:28+00:00,00,AVAX
2021-10-06 23:35:40+00:00,"@go_avax i love you man, i'm gonna cry",0,1,en,,23:35:40+0,2021-10-06 23:35:40+00:00,23,AVAX
2021-10-06 23:11:36+00:00,@canozsuerx Avax yıktı bizii hocamm yaa,0,0,tr,,23:11:36+0,2021-10-06 23:11:36+00:00,23,AVAX
2021-10-06 21:13:49+00:00,"@ReddkingC @MekaVerse are you on correct chain, ethereum, I was on avax and same problem, wouldnt connect, then changed to eth and it worked",0,0,en,,21:13:49+0,2021-10-06 21:13:49+00:00,21,AVAX
2021-10-06 21:07:57+00:00,🐧Let's celebrate the @PenguaxCrew launch with a #Giveaway 🎁🐧  ✨Already 1020/1200 minted ✨Only 1.5 AVAX per mint ✨Reflactionary 💸  🐧Only 1 Penguax to WIN🐧 📲RT THIS TWEET 📲Tag 2 friends 📲Follow @CoolAvacats &amp; @PenguaxCrew  Draw in 48 hours😎🐧 https://t.co/CEs12abVFM,115,118,en,['Giveaway'],21:07:57+0,2021-10-06 21:07:57+00:00,21,AVAX
2021-10-06 20:36:02+00:00,@ryanallis You spelled Avalanche wrong 😆,0,0,en,,20:36:02+0,2021-10-06 20:36:02+00:00,20,AVAX
2021-10-06 20:25:45+00:00,@MantaRaySwap #DeFi #YieldFarming #BSC #Polygon #Avax #Airdrops #BTC,0,0,qme,"['DeFi', 'YieldFarming', 'BSC', 'Polygon', 'Avax', 'Airdrops', 'BTC']",20:25:45+0,2021-10-06 20:25:45+00:00,20,AVAX
2021-10-06 18:53:07+00:00,"@HukAleksandra EGLD, ONE, SOL and AVAX to the rescue. ETH 2.0 is already here with EGLD.",0,3,en,,18:53:07+0,2021-10-06 18:53:07+00:00,18,AVAX
2021-10-06 18:28:39+00:00,"#hot $hot #holo  In a critical resistance! I think the breakage soon and will try long position!  Serious profit potential imo! Target 0,03$  #AVAX #eth #Ethereum #btc #Bitcoin #crypto #axs #xrp #alice $btc $avax $eth $axs $xrp $alice #altcoins #defi #nft #xu100 #tuprs #bist https://t.co/XGsioidVFo",0,2,en,"['hot', 'holo', 'AVAX', 'eth', 'Ethereum', 'btc', 'Bitcoin', 'crypto', 'axs', 'xrp', 'alice', 'altcoins', 'defi', 'nft', 'xu100', 'tuprs', 'bist']",18:28:39+0,2021-10-06 18:28:39+00:00,18,AVAX
2021-10-06 17:15:55+00:00,@Avalanche @Canucks you and me both!!!,0,0,en,,17:15:55+0,2021-10-06 17:15:55+00:00,17,AVAX
2021-10-06 16:56:46+00:00,👉I just joined the #ASTROSWAP @ADAPADOFFICIAL IDO Whitelist   🔥GET YOUR GUARANTEED IDO ALLOCATION TODAY! @adapadofficial   TG: https://t.co/ukNdRs93WX  $VLX $SOL $AVAX $BTC $ETH #VELAS $CAKE $UNI $ADA $KCC https://t.co/3sLBpirjUt,0,1,en,"['ASTROSWAP', 'VELAS']",16:56:46+0,2021-10-06 16:56:46+00:00,16,AVAX
2021-10-06 15:02:45+00:00,DJ Avalanche - 16 Oz https://t.co/0wejgqXOlV,0,0,ht,,15:02:45+0,2021-10-06 15:02:45+00:00,15,AVAX
2021-10-06 14:58:18+00:00,GREAT NEWS #Avalanche  #CryptoNews #BTC #cryptocurrency,0,1,en,"['Avalanche', 'CryptoNews', 'BTC', 'cryptocurrency']",14:58:18+0,2021-10-06 14:58:18+00:00,14,AVAX
2021-10-06 14:49:44+00:00,"Idk when the alt/btc bottom will come, but it’s comming sooner than most think. I’m already thinking about selling my #BTC to buy more #AVAX",0,0,en,"['BTC', 'AVAX']",14:49:44+0,2021-10-06 14:49:44+00:00,14,AVAX
2021-10-06 14:49:11+00:00,"@bigpeyYT What do you think could set it off? There is definitely a sense of self organized criticality, like an avalanche before someone sneezes.",0,0,en,,14:49:11+0,2021-10-06 14:49:11+00:00,14,AVAX
2021-10-06 14:42:29+00:00,@furu_kuru @AvaXlauncher Amazing project with amazing planning.Hope it will grow up fastly. Best wishes for the future    @Rimaakt13940547 @AtiqBashar1 @ShimuTasniya  $FUKU #P2E #NFTs #IDO #AVAX,0,0,en,"['P2E', 'NFTs', 'IDO', 'AVAX']",14:42:29+0,2021-10-06 14:42:29+00:00,14,AVAX
2021-10-06 14:13:26+00:00,@MantaRaySwap I believe this is a faithful project.The projector has a lot of attractions so hopefully the project will be better in the future and will be the best. I love it. @Apurbah344 @Ujjalha66 @Nill0099  #DeFi #YieldFarming #BSC #Polygon #Avax  #Airdrops #BTC,0,0,en,"['DeFi', 'YieldFarming', 'BSC', 'Polygon', 'Avax', 'Airdrops', 'BTC']",14:13:26+0,2021-10-06 14:13:26+00:00,14,AVAX
2021-10-06 12:22:24+00:00,"@MonarchMNC This is an excellent iniative with super technical team. guys let's go support this project,next big project in crypto World🔥🔥 Good project   @MrPabel7  @Noor02577039  @RakibKh18993075   #OKEx #BTC #ETH #AVAX #SOL #dogecoin #USDT #cryptocurrency",0,0,en,"['OKEx', 'BTC', 'ETH', 'AVAX', 'SOL', 'dogecoin', 'USDT', 'cryptocurrency']",12:22:24+0,2021-10-06 12:22:24+00:00,12,AVAX
2021-10-06 11:50:31+00:00,"@MantaRaySwap This is excellent project for the future with strong team, a transparent, planned and project roadmap. it will be successfulI. Always be waiting for the progress of this project. @Nanno190902 @LngKhmMinh1 @ah29113976 #DeFi #YieldFarming #BSC #Polygon #Avax #Airdrops #BTC",0,0,en,"['DeFi', 'YieldFarming', 'BSC', 'Polygon', 'Avax', 'Airdrops', 'BTC']",11:50:31+0,2021-10-06 11:50:31+00:00,11,AVAX
2021-10-06 11:22:02+00:00,@MagUraCrypto And avax too...down bad,0,1,en,,11:22:02+0,2021-10-06 11:22:02+00:00,11,AVAX
2021-10-07 21:15:29+00:00,@Avax_News @AvaxClock @NesrinBaykal8 @zben82535931,0,1,qam,,21:15:29+0,2021-10-07 21:15:29+00:00,21,AVAX
2021-10-07 20:45:10+00:00,@Avax_News @AvaxClock @avaxmhmtlp @ndertekin11,0,1,qam,,20:45:10+0,2021-10-07 20:45:10+00:00,20,AVAX
2021-10-07 20:26:38+00:00,"↓ #STORM PRICE = 0,7797 Rank = #3546 #AVAX = 77,29 STORM ⏫ 24-hour: ⏬ Low: 0,5959/High: 0,8675 CHANGING = -7,12 ▅▃▁  ▼ BELOW 30-day average ▼ BELOW 7-day average ✍ FIBO DATA ✍ ︻ R3= 7,1888 ︻ R2= 5,60496 ︻ R1= 3,64529 ︼ S1= 0,4776",0,0,en,"['STORM', 'AVAX']",20:26:38+0,2021-10-07 20:26:38+00:00,20,AVAX
2021-10-07 19:48:01+00:00,@Crypto__emily Not in your list but I bought some more of $AVAX and $PARTY!,0,2,en,,19:48:01+0,2021-10-07 19:48:01+00:00,19,AVAX
