date,content,retweetCount,likeCount,lang,hashtags,time,datetime,hour,coin
2021-11-05 06:47:26+00:00,@koinefendisi Hadi bakalım inşallah #kishu,0,0,tr,['kishu'],06:47:26+0,2021-11-05 06:47:26+00:00,06,KISHU
2021-11-26 16:53:34+00:00,@WatcherGuru $shib and $kishu,0,0,und,,16:53:34+0,2021-11-26 16:53:34+00:00,16,KISHU
2021-11-05 04:32:09+00:00,I Like this $KISHU art. @InuKishu https://t.co/jY4faEI7J9,0,0,en,,04:32:09+0,2021-11-05 04:32:09+00:00,04,KISHU
2021-11-26 14:43:18+00:00,@InuKishu #KISHU,0,0,qme,['KISHU'],14:43:18+0,2021-11-26 14:43:18+00:00,14,KISHU
2021-11-05 03:56:28+00:00,@MikieDaPoet $KISHU is the people,0,0,en,,03:56:28+0,2021-11-05 03:56:28+00:00,03,KISHU
2021-11-26 09:10:56+00:00,@davidgokhshtein #KISHU https://t.co/9ZP3yrFXEQ,0,0,qme,['KISHU'],09:10:56+0,2021-11-26 09:10:56+00:00,09,KISHU
2021-11-04 21:16:12+00:00,@Metaverse_Inu 0x6169E33Bb26F923b8763DB81E501151A0848DDB2  I hope to win  #Airdrop #Metaverse #MetaverseInu #giveaway #BSC  #presale @Metaverse_Inu #SHIB  #dogecoin #floki #kishu #bitcoin,0,1,en,"['Airdrop', 'Metaverse', 'MetaverseInu', 'giveaway', 'BSC', 'presale', 'SHIB', 'dogecoin', 'floki', 'kishu', 'bitcoin']",21:16:12+0,2021-11-04 21:16:12+00:00,21,KISHU
2021-11-26 12:07:53+00:00,@001yangxu Giving away some free #KISHU #KISHUARMY 🤫🤫,0,1,en,"['KISHU', 'KISHUARMY']",12:07:53+0,2021-11-26 12:07:53+00:00,12,KISHU
2021-11-04 20:41:41+00:00,@ConsiderEric #kishu inu,0,1,und,['kishu'],20:41:41+0,2021-11-04 20:41:41+00:00,20,KISHU
2021-11-26 06:29:02+00:00,@anndylian @InuKishu #KISHU #KISHUARMY,0,0,qme,"['KISHU', 'KISHUARMY']",06:29:02+0,2021-11-26 06:29:02+00:00,06,KISHU
2021-11-04 20:36:14+00:00,@elonmusk @koolio @Jon4Lakers @Tesla #kishu #KISHUARMY @InuKishu 🚀🚀🚀🚀🚀🚀🚀,0,0,qme,"['kishu', 'KISHUARMY']",20:36:14+0,2021-11-04 20:36:14+00:00,20,KISHU
2021-11-26 05:44:20+00:00,@AltcoinWorldcom @InuKishu @BscPitbull @RealFlokiInu @DogelonMars @kucoincom #KISHU,0,0,qme,['KISHU'],05:44:20+0,2021-11-26 05:44:20+00:00,05,KISHU
2021-11-04 20:26:41+00:00,@LAdsignatos #kishu #KISHUARMY @InuKishu 🚀🚀🚀🚀🚀🚀🚀,0,0,qme,"['kishu', 'KISHUARMY']",20:26:41+0,2021-11-04 20:26:41+00:00,20,KISHU
2021-11-26 03:04:06+00:00,@InuKishu #KISHU  We are strong community❤️ We are powerfull,0,3,en,['KISHU'],03:04:06+0,2021-11-26 03:04:06+00:00,03,KISHU
2021-11-04 19:41:59+00:00,@gokhshteinmedia #kishu,0,0,qme,['kishu'],19:41:59+0,2021-11-04 19:41:59+00:00,19,KISHU
2021-11-26 14:27:20+00:00,@SABACOK_Crypto #KISHU 🚀🚀🚀🔥🔥,0,0,und,['KISHU'],14:27:20+0,2021-11-26 14:27:20+00:00,14,KISHU
2021-11-04 18:36:19+00:00,@GueSyera #kishu https://t.co/fHFl49eB55,0,0,qme,['kishu'],18:36:19+0,2021-11-04 18:36:19+00:00,18,KISHU
2021-11-26 10:00:16+00:00,Which project has the potential to 1000x  $HERO $POLX $AI (multiverse) $PP (pension plan) $STARL $UFO $MYOBU $YOOSHI $Kishu,0,2,en,,10:00:16+0,2021-11-26 10:00:16+00:00,10,KISHU
2021-11-04 17:13:22+00:00,@1goonrich @InuKishu #kishu,0,0,qme,['kishu'],17:13:22+0,2021-11-04 17:13:22+00:00,17,KISHU
2021-11-26 07:53:52+00:00,#KISHU sahtekar yukarıdan verdi milletin eline yatış 3 ay yatar,0,0,tr,['KISHU'],07:53:52+0,2021-11-26 07:53:52+00:00,07,KISHU
2021-11-04 17:09:07+00:00,"$OPCAT holders climbing fast📈  They will burn 1% of the total supply when they reach 1000 holders as well.   Most of the catalysts such as Coingecko, CMC + more marketing still to come. Sky is the limit for this one🎯  #OPTIMUSCAT $Dinger $Kiba $Pinu $Kishu $Kitty #Saitama https://t.co/MENfcpbraz",4,10,en,"['OPTIMUSCAT', 'Saitama']",17:09:07+0,2021-11-04 17:09:07+00:00,17,KISHU
2021-11-26 01:43:30+00:00,@kucoincom #KISHU https://t.co/337R35fR88,0,1,qme,['KISHU'],01:43:30+0,2021-11-26 01:43:30+00:00,01,KISHU
2021-11-04 16:08:40+00:00,$kishu 💥💥🚀🚀🚀,4,22,qme,,16:08:40+0,2021-11-04 16:08:40+00:00,16,KISHU
2021-11-26 00:53:04+00:00,@Crypto__Diva #Kishu  #Kishu #Kishu,0,0,qme,"['Kishu', 'Kishu', 'Kishu']",00:53:04+0,2021-11-26 00:53:04+00:00,00,KISHU
2021-11-04 14:32:07+00:00,@ChinaPumpWXC When do you buy #KISHU again ?,0,0,en,['KISHU'],14:32:07+0,2021-11-04 14:32:07+00:00,14,KISHU
2021-12-31 20:22:07+00:00,@WatcherGuru #KISHU,0,0,qme,['KISHU'],20:22:07+0,2021-12-31 20:22:07+00:00,20,KISHU
2021-11-04 13:18:10+00:00,"@Metaverse_Inu I am very happy to join this project, hopefully this project will be better in the future.  @caripithsajo1 @Ramasari5 @bangpantau106   BSC Address 0x033d65ba711204e9733e6c916DE8d665AfDE7E2A  #Airdrop #Metaverse #MetaverseInu #giveaway #BSC  #presale #SHIB  #dogecoin #floki #kishu",0,1,en,"['Airdrop', 'Metaverse', 'MetaverseInu', 'giveaway', 'BSC', 'presale', 'SHIB', 'dogecoin', 'floki', 'kishu']",13:18:10+0,2021-11-04 13:18:10+00:00,13,KISHU
2021-12-31 16:49:50+00:00,@ChinaPumpWXC #KISHU https://t.co/tPQ52Q7k6K,0,1,qme,['KISHU'],16:49:50+0,2021-12-31 16:49:50+00:00,16,KISHU
2021-11-04 08:53:12+00:00,"@Dollarcurrency1 Thanks for this. Holding $Kishu, good to see it looks bullish.",0,0,en,,08:53:12+0,2021-11-04 08:53:12+00:00,08,KISHU
2021-12-31 16:02:56+00:00,"@BSCGemsAlert #kishu🐕🐕🕊🕊🕊🕊🕊,🕊🕊🕊",0,4,und,['kishu'],16:02:56+0,2021-12-31 16:02:56+00:00,16,KISHU
2021-11-04 06:56:17+00:00,@WatcherGuru #kishu💥💥💥💥💥💥,0,0,qme,['kishu'],06:56:17+0,2021-11-04 06:56:17+00:00,06,KISHU
2021-12-31 08:13:36+00:00,@koinefendisi #kishu👍✈💥,0,1,und,['kishu'],08:13:36+0,2021-12-31 08:13:36+00:00,08,KISHU
2021-11-04 02:45:37+00:00,@WatcherGuru #saitama &amp; $kishu,0,0,und,['saitama'],02:45:37+0,2021-11-04 02:45:37+00:00,02,KISHU
