date,content,retweetCount,likeCount,lang,hashtags,time,datetime,hour,coin
2023-02-09 02:18:30+00:00,Don’t be a Daddy Pussios 👀⚡️ #volt it 💎🐕💣💣💣#voltichange https://t.co/DA9ayxXQrg #voltarmy #voltinu #cro #PancakeSwap #Sushiswap #ShibaSwap #Uniswap 👀 https://t.co/erolxDfi5K,21,50,en,"['volt', 'voltichange', 'voltarmy', 'voltinu', 'cro', 'PancakeSwap', 'Sushiswap', 'ShibaSwap', 'Uniswap']",02:18:30+0,2023-02-09 02:18:30+00:00,02,"VOLT,CRO"
2023-02-05 21:16:25+00:00,#Memecoin season incoming?  Which you HODL for x1000? 🐶   #volt #walter #puli #croge #cult #marvin #doge #kiba #yoshi #vinu #nishib https://t.co/qVFA0or3rC,26,30,en,"['Memecoin', 'volt', 'walter', 'puli', 'croge', 'cult', 'marvin', 'doge', 'kiba', 'yoshi', 'vinu', 'nishib']",21:16:25+0,2023-02-05 21:16:25+00:00,21,"VOLT,CRO"
2022-11-29 21:56:26+00:00,Some of my favorite communities 🤔  $KIBA @KibaInuWorld $QUACK @RichQuack $YOOSHI @yooshi_official $MARVIN @Marvin_Inu $CULT @wearecultdao $WALTER @WalterInuBSC $PP @plugprosocial $VOLT @VoltInuOfficial $PULI @Puli_Token $VINU @VitaInuCoin $CROGE @CrogeCoin  And yours?😎🔥,21,48,en,,21:56:26+0,2022-11-29 21:56:26+00:00,21,"VOLT,CRO"
2022-11-28 21:25:10+00:00,@VoltInuOfficial LETS  MOON IT GUYS🚀@VoltInuOfficial 🚀 #croeffect #FOMO #SHIB #SaitaMask #VOLTICHANGE  #VOLT #DOGE  #inu #1000xgem #BabyDogeCoin #SHIBARAMY  CHART⚡️👉 https://t.co/3Af6ajV38A YOUTUBE👇👇⚡️ https://t.co/ztMqBvA0DJ,18,33,en,"['croeffect', 'FOMO', 'SHIB', 'SaitaMask', 'VOLTICHANGE', 'VOLT', 'DOGE', 'inu', '1000xgem', 'BabyDogeCoin', 'SHIBARAMY']",21:25:10+0,2022-11-28 21:25:10+00:00,21,"VOLT,CRO"
2022-11-30 14:17:14+00:00,@UnidefTimes @elonmusk #VOLT #SOL #CRO,0,0,qme,"['VOLT', 'SOL', 'CRO']",14:17:14+0,2022-11-30 14:17:14+00:00,14,"VOLT,CRO"
2022-11-22 11:27:16+00:00,#MMAI our biggest buy was over 17 ETH for the last one. Let's see how high we can take this. #WCI #WarPigsToken #Betcoin #Yantra $Yantra #KTO #Mandox #CRO       #Koacombat #Terareum #VOLTINU #SOL #Shiba #bullrun #ZINU #CultArmy https://t.co/VxpS6p4fW1,10,17,en,"['MMAI', 'WCI', 'WarPigsToken', 'Betcoin', 'Yantra', 'KTO', 'Mandox', 'CRO', 'Koacombat', 'Terareum', 'VOLTINU', 'SOL', 'Shiba', 'bullrun', 'ZINU', 'CultArmy']",11:27:16+0,2022-11-22 11:27:16+00:00,11,"VOLT,CRO"
2022-08-13 12:24:50+00:00,Hot Watch !! #Cheems #kiba #croge  #SHINJA #VOLT #cult #muu #BuffDogeCoin #meto #dogezilla #lovely #BabyDogeCoin #floki #Terareum #Bitget #SHIBDOGE #lunc #Web3 🔥🔥🔥,4,7,en,"['Cheems', 'kiba', 'croge', 'SHINJA', 'VOLT', 'cult', 'muu', 'BuffDogeCoin', 'meto', 'dogezilla', 'lovely', 'BabyDogeCoin', 'floki', 'Terareum', 'Bitget', 'SHIBDOGE', 'lunc', 'Web3']",12:24:50+0,2022-08-13 12:24:50+00:00,12,"VOLT,CRO"
2022-08-15 15:57:10+00:00,All day we $VOLT!!! All night we #VOLT!!! Let's get it with $VOLT!!! Load up on #VOLT!!! Offense like $VOLT!!! Defense with #VOLT!!! #VOLTINU #VOLTARMY #VOLTISOFT #VOLTICHANGE #VOLTIECO #1000xgem #HODL #Bullish @EverRise @ElonGoatToken #croeffect #CRO #OKX #Binance #KuCoin #ETH,6,10,en,"['VOLT', 'VOLT', 'VOLT', 'VOLTINU', 'VOLTARMY', 'VOLTISOFT', 'VOLTICHANGE', 'VOLTIECO', '1000xgem', 'HODL', 'Bullish', 'croeffect', 'CRO', 'OKX', 'Binance', 'KuCoin', 'ETH']",15:57:10+0,2022-08-15 15:57:10+00:00,15,"VOLT,CRO"
2022-04-26 12:04:33+00:00,Breaking News! #VoltInu announces https://t.co/eSeYxs80Zz listing | $200 Million in M... https://t.co/z3ecQWBpr7 via @YouTube #cro #NFTCommunity #1000xgem,1,3,en,"['VoltInu', 'cro', 'NFTCommunity', '1000xgem']",12:04:33+0,2022-04-26 12:04:33+00:00,12,"VOLT,CRO"
2022-04-13 02:17:41+00:00,@pablo_cro @TheEliteNWO #Bitcoin #ETH #BNB #croeffect #volt,0,0,qme,"['Bitcoin', 'ETH', 'BNB', 'croeffect', 'volt']",02:17:41+0,2022-04-13 02:17:41+00:00,02,"VOLT,CRO"
2022-04-12 09:35:04+00:00,@pablo_cro @elonmusk @saylor @VitalikButerin @VoltInuOfficial #Bitcoin  #ETH #BNB #croeffect #volt,0,0,qme,"['Bitcoin', 'ETH', 'BNB', 'croeffect', 'volt']",09:35:04+0,2022-04-12 09:35:04+00:00,09,"VOLT,CRO"
2022-04-13 07:08:27+00:00,@pablo_cro @VoltInuOfficial @cryptocom #Bitcoin   #ETH #BNB #croeffect #volt,0,0,qme,"['Bitcoin', 'ETH', 'BNB', 'croeffect', 'volt']",07:08:27+0,2022-04-13 07:08:27+00:00,07,"VOLT,CRO"
2022-04-12 06:27:17+00:00,@pablo_cro @VoltInuOfficial @cryptocom #Bitcoin #ETH #BNB #croeffect #volt,0,0,qme,"['Bitcoin', 'ETH', 'BNB', 'croeffect', 'volt']",06:27:17+0,2022-04-12 06:27:17+00:00,06,"VOLT,CRO"
2022-07-18 16:58:43+00:00,"$SHIB breakout done✅This is a clear sign of a starting #memecoinseason! Dont miss out, its time to load up on your favorite gems! Here are my top picks, let me know yours in the comments! $CULT $SHIB $TRU $LOOKS $STILT $SANI $SHI $FLOKI #DOGELON #SHIBDOGE $CINU $VOLT $APE $CRO https://t.co/MUPVlQjCDa",0,8,en,"['memecoinseason', 'DOGELON', 'SHIBDOGE']",16:58:43+0,2022-07-18 16:58:43+00:00,16,"VOLT,CRO"
2022-04-12 05:45:34+00:00,@pablo_cro @VoltInuOfficial @cryptocom #Bitcoin #ETH #BNB #croeffect #volt,0,0,qme,"['Bitcoin', 'ETH', 'BNB', 'croeffect', 'volt']",05:45:34+0,2022-04-12 05:45:34+00:00,05,"VOLT,CRO"
2022-09-17 14:44:04+00:00,@Pablo_cro @VoltInuOfficial #croeffect #volt #crypto,0,0,qme,"['croeffect', 'volt', 'crypto']",14:44:04+0,2022-09-17 14:44:04+00:00,14,"VOLT,CRO"
2022-10-28 07:47:51+00:00,When you have good #cryptocurrencies in your portfolio you aren't worried about dips 💪💚   That is why i have: $BTC  $ETH  $SUZUME  $BNB  $CROP @FarmerDogeBSC $SS @SSocietyToken $VLX  $VOLT @VoltInuOfficial $DOGE  $HBAR  $MIKOTO,34,142,en,['cryptocurrencies'],07:47:51+0,2022-10-28 07:47:51+00:00,07,"VOLT,CRO"
2023-01-10 16:01:59+00:00,#shinja is still pumping!! All #crypto communities deserve this incredible 0% buy tax opportunity!!💰🚀🚀🚀#shibnobi #doge #shib #babydoge #volt #BNB #bsc #cro #coinbase #TrustWallet #Ledger #blessed #life #gratitude,1,1,en,"['shinja', 'crypto', 'shibnobi', 'doge', 'shib', 'babydoge', 'volt', 'BNB', 'bsc', 'cro', 'coinbase', 'TrustWallet', 'Ledger', 'blessed', 'life', 'gratitude']",16:01:59+0,2023-01-10 16:01:59+00:00,16,"VOLT,CRO"
2022-10-29 00:29:40+00:00,Potential growth in comming months:   $SS 3000% $CROP 2700% $SUZUME 2500% $VOLT 1700%  $CHNG 1450%  $VLX 1200% $CRAMER 1000% $FRT 1000%  🔥🚀 #crypto #BNB #ETH,7,19,en,"['crypto', 'BNB', 'ETH']",00:29:40+0,2022-10-29 00:29:40+00:00,00,"VOLT,CRO"
2022-06-20 15:36:42+00:00,⚡️@VoltInuOfficial  ⚡️28CEXs🚀50K+holders! ⚡️Auto-Burn ⚡️ Utility W/@shopping_io @CryptoCartCC &amp; @NOWPayments_io  ⚡️Best Community ⚡️Active Dev ⚡️#Voltoshi ⚡️ ⚡️Deflationary ⚡️VoltiChange ⚡️3 FIAT GATEWAYS💳 ⚡️NYC Bus Promo🚌 ⚡️P2E 🎮  ⚡️#Eth #BSC +#CRO Soon👀 ⚡️#VOLT #VOLTINU,0,0,en,"['Voltoshi', 'Eth', 'BSC', 'CRO', 'VOLT', 'VOLTINU']",15:36:42+0,2022-06-20 15:36:42+00:00,15,"VOLT,CRO"
2022-10-27 23:03:23+00:00,$APT is crazy and growing fast. Join the troops today!  📕#Dextools https://t.co/d43g0Ec4WC  $CRO $VOLT $PEOPLE #Aptos   🥖🥓🥓🍑🥚🥦 https://t.co/oo0oBgUro0,0,0,en,"['Dextools', 'Aptos']",23:03:23+0,2022-10-27 23:03:23+00:00,23,"VOLT,CRO"
2022-06-20 16:09:35+00:00,"Back at it again, tomorrow with @iambroots and @JakeGagain. We are scooping up some #NFTs and preparing our portfolios for whatever with markets bring! What #gamechanger #cryptos will lead the pack? 🚀 #MRI #VOLT #BTFA #streamerinu #CULT #CrogeCoin   https://t.co/IMz7N1w9GY",6,11,en,"['NFTs', 'gamechanger', 'cryptos', 'MRI', 'VOLT', 'BTFA', 'streamerinu', 'CULT', 'CrogeCoin']",16:09:35+0,2022-06-20 16:09:35+00:00,16,"VOLT,CRO"
2022-06-18 15:44:36+00:00,@VoltInuOfficial @MrBigWhaleREAL @cryptocom Let's #VOLT with #CRO #crofam #cro #Crypto ⚡️⚡️⚡️ https://t.co/PYyFLTklXk,1,1,en,"['VOLT', 'CRO', 'crofam', 'cro', 'Crypto']",15:44:36+0,2022-06-18 15:44:36+00:00,15,"VOLT,CRO"
2022-05-28 15:11:49+00:00,3 #Altcoins That Will #EXPLODE in #2022! | #WesChaseCrypto https://t.co/glLjrXFQwE via @YouTube #polygon #Solana #Amp #bitcoin #voltinu #shibainu #dogelonmars #elonmusk #retweet #1000Xgems #cro,2,6,en,"['Altcoins', 'EXPLODE', 'WesChaseCrypto', 'polygon', 'Solana', 'Amp', 'bitcoin', 'voltinu', 'shibainu', 'dogelonmars', 'elonmusk', 'retweet', '1000Xgems', 'cro']",15:11:49+0,2022-05-28 15:11:49+00:00,15,"VOLT,CRO"
2022-05-16 09:22:24+00:00,@Crypto_Shack10 Love how the Volt community always gets the vote VOLTARMY killing em ⚡️⚡️⚡️⚡️⚡️⚡️ $VOLT #CRO #VOLTINU #VOLTARMY #ELONMUSTVOLT #VOLTESLA #VOLTINU100X #voltinusong  #EverRise #Voltswap  #FOMO #1000Xcoin #1000Xgems #TSLA #Voltoshi @VoltInuOfficial @elonmusk https://t.co/lBMCYGPBnp,3,3,en,"['CRO', 'VOLTINU', 'VOLTARMY', 'ELONMUSTVOLT', 'VOLTESLA', 'VOLTINU100X', 'voltinusong', 'EverRise', 'Voltswap', 'FOMO', '1000Xcoin', '1000Xgems', 'TSLA', 'Voltoshi']",09:22:24+0,2022-05-16 09:22:24+00:00,09,"VOLT,CRO"
