date,content,retweetCount,likeCount,lang,hashtags,time,datetime,hour,coin
2021-01-15 10:31:51+00:00,"Explicação mais plausível para explosão da covid em Manaus é nova variante do vírus, diz cientista   Jesem Orellana, da Fiocruz-Amazônia, fez 13 alertas desde agosto sobre o risco de colapso e teme nova avalanche de casos: ‘É um caos absoluto’ https://t.co/0ojNTLqUdc",17,178,pt,,10:31:51+0,2021-01-15 10:31:51+00:00,10,AVAX
2021-01-15 09:16:50+00:00,"Hello @CryptoRank_io, I would like to order a @kusamanetwork appetizer, then I would like to eat some #sushi, yeah #SushiSwap!  #AVAX $AVAX 🔝🔼⬆️⏫🚀 https://t.co/5tzOHbV4DY",2,16,en,"['sushi', 'SushiSwap', 'AVAX']",09:16:50+0,2021-01-15 09:16:50+00:00,09,AVAX
2021-01-15 09:10:41+00:00,@diatasidiot Perfect places - lorde Somebody that i used to know - goyte Runaway - silverstein Fuck you - sleeping w sirens Little lion man - tonight alive Avalanche - bmth,0,0,en,,09:10:41+0,2021-01-15 09:10:41+00:00,09,AVAX
2021-01-15 05:17:55+00:00,@SantManukyan Avax hakkında ne düşünüyorsunuz?,0,2,tr,,05:17:55+0,2021-01-15 05:17:55+00:00,05,AVAX
2021-01-15 03:46:04+00:00,The group has struggled with the fallout from its ill-fated acquisition of Monsanto in 2016 and a subsequent avalanche of lawsuits over the potentially carcinogenic effects of Monsanto’s weed killer Roundup. https://t.co/Y4TYHiZP1m via @financialtimes @OlafStorbeck,1,1,en,,03:46:04+0,2021-01-15 03:46:04+00:00,03,AVAX
2021-01-15 01:35:25+00:00,@Trek_avalanche そうです！本物には及びませんが気分だけでも♪,0,1,ja,,01:35:25+0,2021-01-15 01:35:25+00:00,01,AVAX
2021-01-15 01:24:53+00:00,@AltitudeTV @Avalanche Guess this year is another year on https://t.co/NadXVaHflD,0,0,en,,01:24:53+0,2021-01-15 01:24:53+00:00,01,AVAX
2021-01-14 23:00:11+00:00,"BEER RELEASE: URBAN BEER GARDEN ONLY - SNOWPACK HAZY IPA  Releasing at the Urban Beer Garden on Friday, 1/15 at 3PM.  Snowpack was brewed in partnership with SheJumps, the Northwest Avalanche Center and K2.  Learn more about this awesome partnership at https://t.co/Gv2jSKWIaO https://t.co/hCwjp3Dn3u",1,3,en,,23:00:11+0,2021-01-14 23:00:11+00:00,23,AVAX
2021-01-14 20:38:38+00:00,@southstands303 @Avalanche @nuggets @AltitudeTV If you have @comcastcares you’re already paying your regional sports fee. Comcast is charging you for altitude like they always have but not allowing you to watch.,0,0,en,,20:38:38+0,2021-01-14 20:38:38+00:00,20,AVAX
2021-01-14 19:28:32+00:00,@GaryTheGreat16 @Avalanche,0,0,qam,,19:28:32+0,2021-01-14 19:28:32+00:00,19,AVAX
2021-01-14 19:12:28+00:00,"""@RabbiJill You said it, Rabbi. Expecting avalanche of """"tell all"""" books"," to say nothing of results of investigations.""",0,0,en,19:12:28+0,2021-01-14 19:12:28+00:00,19,AVAX
2021-01-14 17:54:25+00:00,Upcoming movie games: James Bond game developed by @IOInteractive  Harry Potter game by Avalanche Indiana Jones game by @bethesda  Star Wars game by @Ubisoft  Avatar game by @Ubisoft   Fucking Excited!!!,0,2,en,,17:54:25+0,2021-01-14 17:54:25+00:00,17,AVAX
2021-01-14 17:03:50+00:00,@berkinovy Dot ve avax,0,0,hu,,17:03:50+0,2021-01-14 17:03:50+00:00,17,AVAX
2021-01-14 09:14:00+00:00,NHL 1/13  AVALANCHE -140 ❌,0,0,fi,,09:14:00+0,2021-01-14 09:14:00+00:00,09,AVAX
2021-01-14 08:41:55+00:00,Sverige börjar bli Hollywood för spel med Massive och Dice som gör Star Wars samt Avalanche med Harry Potter. Kul! 👌,0,0,sv,,08:41:55+0,2021-01-14 08:41:55+00:00,08,AVAX
2021-01-14 06:14:19+00:00,"@Avalanche The avs and being overrated, name a better duo. I’ll wait.",0,9,en,,06:14:19+0,2021-01-14 06:14:19+00:00,06,AVAX
2021-01-14 06:07:20+00:00,@Avalanche #GoAvsGo,0,0,qme,['GoAvsGo'],06:07:20+0,2021-01-14 06:07:20+00:00,06,AVAX
2021-01-14 05:57:51+00:00,"Dear @Avalanche, please go back to the black.",0,0,en,,05:57:51+0,2021-01-14 05:57:51+00:00,05,AVAX
2021-01-14 05:27:28+00:00,"No further goals in the second period, but the @avalanche had their chances.  Still 2-1 down heading into the third.  #GoAvsGo https://t.co/cM1lm8fxjH",0,11,en,['GoAvsGo'],05:27:28+0,2021-01-14 05:27:28+00:00,05,AVAX
2021-01-14 05:09:52+00:00,@malcolmert @Pagnificent @SeanWarren234 @Avalanche yeah no... not a fan of the lighter blue,0,1,en,,05:09:52+0,2021-01-14 05:09:52+00:00,05,AVAX
2021-01-14 05:09:50+00:00,I just love my @Avalanche  and enjoy spreading that love,0,0,en,,05:09:50+0,2021-01-14 05:09:50+00:00,05,AVAX
2021-01-14 04:47:34+00:00,"Today in Feeling Old:   The last time I took a math class, most of my students hadn't been born yet.   I just learned Nathan MacKinnon of the @Avalanche is only 25.",0,0,en,,04:47:34+0,2021-01-14 04:47:34+00:00,04,AVAX
2021-01-14 04:24:35+00:00,@Avalanche please change back to the black.. all that blue is hideous,0,17,en,,04:24:35+0,2021-01-14 04:24:35+00:00,04,AVAX
2021-01-14 04:09:31+00:00,@Avalanche Unies are Fuego 🔥,0,0,es,,04:09:31+0,2021-01-14 04:09:31+00:00,04,AVAX
2021-01-14 04:04:59+00:00,@NHLonNBCSports @Avalanche I will say it’s a nice contrast against the ice on tv so I’m not 100% mad,0,0,en,,04:04:59+0,2021-01-14 04:04:59+00:00,04,AVAX
2021-01-14 04:01:52+00:00,@UniWatch have the Avalanche done away with the black helmet &amp; pants? Or is this blue just an alternate look?,0,0,en,,04:01:52+0,2021-01-14 04:01:52+00:00,04,AVAX
2021-01-14 03:56:24+00:00,@Avalanche You predicted it!! What else you got?!,0,0,en,,03:56:24+0,2021-01-14 03:56:24+00:00,03,AVAX
2021-01-14 03:54:55+00:00,Colorado Avalanche on the board! #NHL,0,0,en,['NHL'],03:54:55+0,2021-01-14 03:54:55+00:00,03,AVAX
