date,content,retweetCount,likeCount,lang,hashtags,time,datetime,hour,coin
2021-10-29 08:59:30+00:00,@binance Please list #kishu🚀🚀🚀💎💎💎,0,6,en,['kishu'],08:59:30+0,2021-10-29 08:59:30+00:00,08,KISHU
2021-10-29 08:50:35+00:00,@kucoincom @InuKishu 🚀🚀 #KISHU #KISHUARMY  ⚡🚀⚡🚀🚀🚀,0,0,und,"['KISHU', 'KISHUARMY']",08:50:35+0,2021-10-29 08:50:35+00:00,08,KISHU
2021-10-29 08:49:51+00:00,$KISHU 🔥🚀🚀🚀  @InuKishu,0,1,und,,08:49:51+0,2021-10-29 08:49:51+00:00,08,KISHU
2021-10-29 08:39:14+00:00,@kucoincom @KISHUSOLDIERS $Kishu ???,3,14,und,,08:39:14+0,2021-10-29 08:39:14+00:00,08,KISHU
2021-10-29 08:34:08+00:00,@AltcoinDailyio I bought 100B+ #SHIB on day of debut on CMC in 2020 but unfortunately sold few months before #SHIB limelights..I'm so hurt i missed the major ATHs pre and post major exchange listings. Now another great opportunity beckoning is #KISHU And i'm NEVER letting go of my 10T #KISHU,0,2,en,"['SHIB', 'SHIB', 'KISHU', 'KISHU']",08:34:08+0,2021-10-29 08:34:08+00:00,08,KISHU
2021-10-29 08:22:36+00:00,@AltcoinDailyio #KISHU https://t.co/lFxnTeZsKe,0,0,qme,['KISHU'],08:22:36+0,2021-10-29 08:22:36+00:00,08,KISHU
2021-10-29 07:37:59+00:00,@NischalShetty #KISHU 🚀🚀🚀🚀🚀🚀🚀,0,0,und,['KISHU'],07:37:59+0,2021-10-29 07:37:59+00:00,07,KISHU
2021-10-29 07:34:26+00:00,@NischalShetty Its time to list #Kishu #BabyDoge  #KISHUARMY #BabyDogeArmy,0,2,en,"['Kishu', 'BabyDoge', 'KISHUARMY', 'BabyDogeArmy']",07:34:26+0,2021-10-29 07:34:26+00:00,07,KISHU
2021-10-29 06:52:57+00:00,@JoelMadden @InuKishu $KISHU 🔥🔥,0,1,und,,06:52:57+0,2021-10-29 06:52:57+00:00,06,KISHU
2021-10-29 06:33:57+00:00,@NischalShetty $ELON and $KISHU ✨🚀,0,1,und,,06:33:57+0,2021-10-29 06:33:57+00:00,06,KISHU
