date,content,retweetCount,likeCount,lang,hashtags,time,datetime,hour,coin
2022-01-13 00:49:40+00:00,"a snow avalanche. There’s sweat and the faint scent of rotting decay mixed with lotus and spicy sage as Lan Xichen sits in the dirt, hugging his husband’s arm to his chest, and the incandescent fire he had burning becomes a volcano of hate so deep he cannot perceive beyond it.",0,21,en,,00:49:40+0,2022-01-13 00:49:40+00:00,00,AVAX
2022-01-13 00:46:00+00:00,@t_i_avalanche おはよーございます🌄 沢山ありますねー( ´∀`) 私もあまり詳しくないんですw カッコいいなーってだけで組んでますw,0,1,ja,,00:46:00+0,2022-01-13 00:46:00+00:00,00,AVAX
2022-01-13 00:20:02+00:00,🔥 Gas Fees 🔥                   $ETH: $12.78         #Uniswap: $109.56         #Opensea: $113.82         #Aave: $121.73         #Curve: $73.04      $SOL: $0.00076         Mint #SolanaNFTS: $1.22         Sell #SolanaNFTS: $5.62      $AVAX: $0.13,0,3,en,"['Uniswap', 'Opensea', 'Aave', 'Curve', 'SolanaNFTS', 'SolanaNFTS']",00:20:02+0,2022-01-13 00:20:02+00:00,00,AVAX
2022-01-12 23:06:33+00:00,NHL Player Cards: Colorado Avalanche https://t.co/5rIl7cA2Ra,0,0,en,,23:06:33+0,2022-01-12 23:06:33+00:00,23,AVAX
2022-01-12 23:05:37+00:00,"My favorite part of the day, seeing #Avalanche on trend 💕",0,4,en,['Avalanche'],23:05:37+0,2022-01-12 23:05:37+00:00,23,AVAX
2022-01-12 23:04:03+00:00,@cryptoworld202 $AVAX has never underperformed so what dou you think is going to happen this year? $MAXI is also at a fresh price to keep you safe while staking.,0,1,en,,23:04:03+0,2022-01-12 23:04:03+00:00,23,AVAX
2022-01-12 22:13:10+00:00,Any homies planning on going to the #Avalanche  summit? I want to meet up with my DD and chikn frens   @0xSmartCoin  @chikn_nft,0,46,en,['Avalanche'],22:13:10+0,2022-01-12 22:13:10+00:00,22,AVAX
2022-01-12 21:24:27+00:00,🐔 chikn No.3940 - common - 14 kg - sold for 25.00 #AVAX! 🥚  Twitter: @chikn_nft Community Chat: https://t.co/7uXXalYewy Marketplace Listing: https://t.co/AUQrMT9WN9 Transaction: https://t.co/JTEo7wa1Rn https://t.co/dbMxmFZLPr,0,6,en,['AVAX'],21:24:27+0,2022-01-12 21:24:27+00:00,21,AVAX
2022-01-12 21:08:46+00:00,Firat's NFT (token id: 3646) sold for 14.00 #AVAX! https://t.co/bJRdw99AHE https://t.co/zi0DQ675kz,0,0,en,['AVAX'],21:08:46+0,2022-01-12 21:08:46+00:00,21,AVAX
2022-01-12 21:03:28+00:00,"BTC,ETH,GALA,AVAX,SAND,CELR 買い",0,0,fr,,21:03:28+0,2022-01-12 21:03:28+00:00,21,AVAX
2022-01-12 20:34:46+00:00,"Price analysis 1/12: BTC, ETH, BNB, SOL, ADA, XRP, LUNA, DOT, AVAX, DOGE - #naijaforum #naijablog #naijamusic - https://t.co/1J0zOdp8PM https://t.co/ZU3j1V24Ln",0,0,en,"['naijaforum', 'naijablog', 'naijamusic']",20:34:46+0,2022-01-12 20:34:46+00:00,20,AVAX
2022-01-12 20:13:31+00:00,@Avalanche My buddy @sooners4life00 is looking for an NHL team 👀,0,1,en,,20:13:31+0,2022-01-12 20:13:31+00:00,20,AVAX
2022-01-12 20:08:12+00:00,"Price analysis 1/12: BTC, ETH, BNB, SOL, ADA, XRP, LUNA, DOT, AVAX, DOGE https://t.co/wy2XAXr3UP https://t.co/uxStxIFxQB",0,0,en,,20:08:12+0,2022-01-12 20:08:12+00:00,20,AVAX
2022-01-12 20:03:04+00:00,"Price analysis 1/12: BTC, ETH, BNB, SOL, ADA, XRP, LUNA, DOT, AVAX, DOGE https://t.co/JSpmauzcDr https://t.co/JSzfhNyrhO",1,0,en,,20:03:04+0,2022-01-12 20:03:04+00:00,20,AVAX
2022-01-12 19:45:35+00:00,"@wyshynski @WaltDisneyWorld Missed opportunity for us to be Space Mountain.  You know, cuz an Avalanche happens on a mountain and also we're among the stars ✨",1,41,en,,19:45:35+0,2022-01-12 19:45:35+00:00,19,AVAX
2022-01-12 19:29:09+00:00,@supposedok I’d prolly go ahead and put it into jade and then bridge it all to avax when the time comes.,0,5,en,,19:29:09+0,2022-01-12 19:29:09+00:00,19,AVAX
2022-01-12 19:01:28+00:00,You can play and earn $ROCO. Don’t miss this event. $ROCO @RiseOnlineWorld @RocoFinance #AVAX #ETH #PNG #BLOCK,1,1,en,"['AVAX', 'ETH', 'PNG', 'BLOCK']",19:01:28+0,2022-01-12 19:01:28+00:00,19,AVAX
2022-01-12 18:56:51+00:00,"🚨 We go live in 5 minutes 🚨  Join the biggest party of Avalanche, we are distributing 2500$ in games and quizes 🥳  https://t.co/6fmYQn7K2S  APA 🤝 PTP",1,13,en,,18:56:51+0,2022-01-12 18:56:51+00:00,18,AVAX
2022-01-12 18:11:41+00:00,Un mort dans une avalanche en Haute-Savoie https://t.co/Ma9QA0FFuu,0,0,fr,,18:11:41+0,2022-01-12 18:11:41+00:00,18,AVAX
2022-01-12 17:38:11+00:00,@Trek_avalanche 許されます！！！混ざってるのはそれはそれで良き！！,0,0,ja,,17:38:11+0,2022-01-12 17:38:11+00:00,17,AVAX
2022-01-12 17:22:16+00:00,@CryptoQcor @avalancheavax A few that I follow are:  @AvaxGiveaways  @Avax_Journal  @AVAXDaily  @avaxholic   @AVAXClubDegen is particularly good with a great discord.,0,1,en,,17:22:16+0,2022-01-12 17:22:16+00:00,17,AVAX
2022-01-12 15:42:54+00:00,"Rumor: Hogwarts Legacy will be shown at State of Play in February. Tom Henderson, one of the main sources of rumors, speculation and sometimes even very reliable insiders, said: the ambitious long-term construction from Avalanche Software will return to the infield in a month as",0,1,en,,15:42:54+0,2022-01-12 15:42:54+00:00,15,AVAX
2022-01-12 15:32:04+00:00,@Ming_Chun_Lee Just thinking out loud about the usecases that @POKTnetwork is uniquely-positioned for   AVAX subnets could have their own Relay Chain IDs to make it available for $POKT node rev-gen &amp; accessible to devs who need bandwidth for their apps,1,3,en,,15:32:04+0,2022-01-12 15:32:04+00:00,15,AVAX
2022-01-12 14:44:28+00:00,@alphaapesworld just ot the moon @elonmusk @Avax_News @AvaxPsysmurf,0,0,en,,14:44:28+0,2022-01-12 14:44:28+00:00,14,AVAX
2022-01-12 14:40:57+00:00,Baklava (AIRDROP IS LIVE!) Don't miss the airdrop  @baklavaspace @avalancheavax   #Avalanche #YieldFarming #Airdrops,0,0,en,"['Avalanche', 'YieldFarming', 'Airdrops']",14:40:57+0,2022-01-12 14:40:57+00:00,14,AVAX
2022-01-12 14:40:10+00:00,Hodl max  $jewel to get Crystal airdrop when it releases on #avax. This is the way,0,0,en,['avax'],14:40:10+0,2022-01-12 14:40:10+00:00,14,AVAX
2022-01-12 14:37:16+00:00,Firat's NFT (token id: 130) sold for 8.80 #AVAX! https://t.co/XQtFLcMsAQ https://t.co/dtNzUkxfLI https://t.co/SWvKVoFe1V,0,0,en,['AVAX'],14:37:16+0,2022-01-12 14:37:16+00:00,14,AVAX
2022-01-12 14:16:40+00:00,"Seeing a lot of rhetoric around finding the ‘next’ @chikn_nft   @chikn_nft IS the next @chikn_nft   Constant innovation &amp; development. A whole platform.  An entire eggcosystem.   With the best community on #Avalanche   No, you haven’t ‘missed it’, because we’re here to stay. 🐓🥚",27,127,en,['Avalanche'],14:16:40+0,2022-01-12 14:16:40+00:00,14,AVAX
2022-01-12 13:53:01+00:00,"@MifutoMFT A strong team, a great project... what else? Check at: https://t.co/QCnYsj1YTE @avalancheavax @Avalanche_Space",0,1,en,,13:53:01+0,2022-01-12 13:53:01+00:00,13,AVAX
2022-01-12 13:27:59+00:00,"@ozgurozturknet Ovr konyaaltında otel arası alan, tazminatı Avalanche'a yatırmış, kutup ayısı karikatürü almak için para biriktiren, Will Smith ile metaverse'de karşılaşma hayali kuran vegan beyaz yakalılar nerdesiniz defansa gelin",0,1,tr,,13:27:59+0,2022-01-12 13:27:59+00:00,13,AVAX
2022-01-12 12:46:17+00:00,Impressive and great project. I fully believe and trust this project can be success forward. Can't wait to see it more bigger and bigger in the near future.  @AgilGhifari3 @RafiqIrwan @Padealll  #Avalanche #YieldFarming #Airdrops,0,0,en,"['Avalanche', 'YieldFarming', 'Airdrops']",12:46:17+0,2022-01-12 12:46:17+00:00,12,AVAX
2022-01-12 12:06:11+00:00,"This project is looks so innovative and impactful, happy to take participate in such huge project. @phemson_gold @Exquisite_05 @AgbaakinSamuel $BAVA to the moon 🚀  #Avalanche #YieldFarming #Airdrops",0,1,en,"['Avalanche', 'YieldFarming', 'Airdrops']",12:06:11+0,2022-01-12 12:06:11+00:00,12,AVAX
2022-01-12 10:09:09+00:00,"↑ #ANY PRICE = 21,39 Rank = #243 #AVAX = 4,41 ANY ⏫ 24-hour: ⏬ Low: 15,56/High: 21,44 CHANGING = 5,37 ▁▃▅  ▲ ABOVE 30-day average ▲ ABOVE 7-day average ✍ FIBO DATA ✍ ︻ R3= 27,61 ︻ R2= 24,6654 ︻ R1= 22,3537 ︼ S1= 20,73 ︼ S2= 19,1063 ︼ S3= 17,0974",0,0,en,"['ANY', 'AVAX']",10:09:09+0,2022-01-12 10:09:09+00:00,10,AVAX
2022-01-12 09:33:46+00:00,"It's one of the most profitable crypto trading chatroom. If you want to make huge profits, Then this community for you. https://t.co/bwsRderk0H  $BTC $LUNA $SOL $LINK $ETH $FTM $AVAX $NEAR #selflove #xrp #digitalillustration https://t.co/XTNtwUwRpM",0,0,en,"['selflove', 'xrp', 'digitalillustration']",09:33:46+0,2022-01-12 09:33:46+00:00,09,AVAX
2022-01-12 09:25:34+00:00,🐔 chikn No.3860 - common - 1 kg - sold for 20.00 #AVAX! 🥚  Twitter: @chikn_nft Community Chat: https://t.co/7uXXalYewy Marketplace Listing: https://t.co/Se0677EX8J Transaction: https://t.co/31uViLIhzu https://t.co/DRsyg0NFVd,0,2,en,['AVAX'],09:25:34+0,2022-01-12 09:25:34+00:00,09,AVAX
2022-01-12 09:20:17+00:00,This project is implemented very professionally and has a clear development plan. Without any doubt It’s a success  @lthanhh46011280    @lananhngu1    @longhanh11   #Avalanche  #YieldFarming #Airdrops,0,0,en,"['Avalanche', 'YieldFarming', 'Airdrops']",09:20:17+0,2022-01-12 09:20:17+00:00,09,AVAX
2022-01-12 09:05:52+00:00,"This is an awesome project. I believe this project will be better in the future, nice work for you all!  @myhidayat22 @dayatkun22 @sarinemku   #Avalanche #YieldFarming #Airdrops",0,0,en,"['Avalanche', 'YieldFarming', 'Airdrops']",09:05:52+0,2022-01-12 09:05:52+00:00,09,AVAX
2022-01-12 08:23:26+00:00,"@buffdogecoin bridging to all big eth, solana, phantom, matic, avax, luna networks, there are good projects in the future, big for dogecoin???",0,5,en,,08:23:26+0,2022-01-12 08:23:26+00:00,08,AVAX
2022-01-12 08:14:57+00:00,Firat's NFT (token id: 323) sold for 6.50 #AVAX! https://t.co/f2WOn50crn https://t.co/z12l0dQL1u https://t.co/BWgs8C8Yw5,0,0,en,['AVAX'],08:14:57+0,2022-01-12 08:14:57+00:00,08,AVAX
2022-01-12 08:10:58+00:00,@baklavaspace @avalancheavax  Baklavaspace is surely a good option. Great road map. Good developers. Sure it's gonna be one of the best on the Avalanche chain,0,0,en,,08:10:58+0,2022-01-12 08:10:58+00:00,08,AVAX
2022-01-12 08:08:27+00:00,Now hiring remote! @terra_money   High voltage sign Developer Marketing Lead High voltage sign Developer Relations Engineer  $Luna $MIR $ANC $UST $BTC $RUNE $ATOM  $OCEAN $cake $shib $BNB $AXS $MATIC $LINK $MINE $BNB $AVAX $EGLD $ETH $LINK $EGLD,0,1,en,,08:08:27+0,2022-01-12 08:08:27+00:00,08,AVAX
2022-01-12 07:55:06+00:00,"@cobie @0xsat Then you deposit that on Convex , bridge it to Avalanche and you can bond it to sTime while your stETh earns Lido !  See simple !",0,0,en,,07:55:06+0,2022-01-12 07:55:06+00:00,07,AVAX
2022-01-12 07:05:07+00:00,"↑ #CRAFT PRICE = 1,07 Rank = #3120 #AVAX = 85,62 CRAFT ⏫ 24-hour: ⏬ Low: 0,9855/High: 1,07 CHANGING = 5,94 ▁▃▅  ▼ BELOW 30-day average ▲ ABOVE 7-day average ✍ FIBO DATA ✍ ︻ R3= 2,3895 ︻ R2= 2,04482 ︻ R1= 1,61836 ︼ S1= 0,929",0,0,en,"['CRAFT', 'AVAX']",07:05:07+0,2022-01-12 07:05:07+00:00,07,AVAX
2022-01-12 06:53:09+00:00,$AVAX gaining momentum against $ETH 👀 #AVAX #cryptotrading @crypto_noble @MehdiFarooq2 https://t.co/60KJn5KRwk,0,2,en,"['AVAX', 'cryptotrading']",06:53:09+0,2022-01-12 06:53:09+00:00,06,AVAX
2022-01-12 06:00:43+00:00,@seanoconnor77 @Avalanche Ummm…. https://t.co/sdlue9rgZR,0,1,und,,06:00:43+0,2022-01-12 06:00:43+00:00,06,AVAX
2022-01-12 05:51:39+00:00,@t_i_avalanche アヴァランチさん、ありがとうございます(*^ー^)ノ♪  妄想しながらミキシングするのは、楽しくてしょうがないですね🎵,0,1,ja,,05:51:39+0,2022-01-12 05:51:39+00:00,05,AVAX
2022-01-12 04:45:01+00:00,@Avalanche Absolutely filthy,0,0,en,,04:45:01+0,2022-01-12 04:45:01+00:00,04,AVAX
2022-01-12 04:16:56+00:00,An excellent project &amp; Brilliant team is giving their best to build it stronger. With strongest potential it's gonna get huge growth in the future. $BAVA #Avalanche,0,0,en,['Avalanche'],04:16:56+0,2022-01-12 04:16:56+00:00,04,AVAX
2022-01-12 04:12:51+00:00,"with the opportunity to take part in this airdrop, I am very enthusiastic because this is an excellent project, let's take it to the moon. 🤝🤝💕  @sachio05 @Brin @MamaHuddy  #Avalanche #YieldFarming #Airdrops",0,0,en,"['Avalanche', 'YieldFarming', 'Airdrops']",04:12:51+0,2022-01-12 04:12:51+00:00,04,AVAX
2022-01-12 04:00:44+00:00,baklava space @baklavaspace  is new good project on #AVAX #AVALANCE @avalancheavax,0,0,en,"['AVAX', 'AVALANCE']",04:00:44+0,2022-01-12 04:00:44+00:00,04,AVAX
2022-01-12 04:00:28+00:00,Great project sir and i hope this project get up to the moon 🚀😍  @zonaairdropers  @deathsign_  @mahmud_arj   $BAVA #Airdrop #AVAX #BAKLAVA,0,0,en,"['Airdrop', 'AVAX', 'BAKLAVA']",04:00:28+0,2022-01-12 04:00:28+00:00,04,AVAX
2022-01-12 03:57:23+00:00,@NashvilleBruins @Avalanche Ok but Nashville had 5 guys on the ice,1,8,en,,03:57:23+0,2022-01-12 03:57:23+00:00,03,AVAX
2022-01-12 03:57:09+00:00,"This project looks very interesting. I am interested, and I will support this project until it is successful according to the plan that has been set @DaniDandb @AgusHalimm @WawanWnn #Avalanche #YieldFarming #Airdrops",0,2,en,"['Avalanche', 'YieldFarming', 'Airdrops']",03:57:09+0,2022-01-12 03:57:09+00:00,03,AVAX
2022-01-12 03:52:01+00:00,@DNVR_Avalanche It was garbage,0,7,en,,03:52:01+0,2022-01-12 03:52:01+00:00,03,AVAX
