date,content,retweetCount,likeCount,lang,hashtags,time,datetime,hour,coin
2021-12-28 22:27:01+00:00,"SHIB, AVAX, LUNA Record Double-Digit Losses as Bitcoin Slides to $47K  - https://t.co/Jqclziiv3d via BTCnews for iOS https://t.co/NqHIMs0Q4o",0,0,en,,22:27:01+0,2021-12-28 22:27:01+00:00,22,AVAX
2022-10-30 22:57:48+00:00,[✅][@CynicalHateDAO] TACTICAL RETREAT ENERGY #18 SOLD for 29.99 AVAX [$544.47] - https://t.co/abSaGJrVN1  📊 GIVE TACTICAL RETREAT YOUR ENERGY #AVAX Analytics: https://t.co/4aFOuFhDAx https://t.co/LuB2qYnoIV,0,1,en,['AVAX'],22:57:48+0,2022-10-30 22:57:48+00:00,22,AVAX
2021-12-28 19:53:30+00:00,@CryptoUluc Biz de çok sevindik hayırlı olsun 🎉 $roco $kaira #avax,0,7,tr,['avax'],19:53:30+0,2021-12-28 19:53:30+00:00,19,AVAX
2022-10-30 22:49:15+00:00,🔺toonlands.avax — @playtoonlands 🔺vector.avax — @vector_fi 🔺wyndblast.avax — @WyndBlast  If you represent one of these projects please DM. I'd love to transfer your domain and discuss how you can best use it. 4/4📄,0,5,en,,22:49:15+0,2022-10-30 22:49:15+00:00,22,AVAX
2021-12-28 18:11:03+00:00,I hate the Colorado Avalanche.,0,0,en,,18:11:03+0,2021-12-28 18:11:03+00:00,18,AVAX
2022-10-30 22:00:42+00:00,BUILD ON #USDC: Please send testnet funds to 0xEdCBf00Aef6F3d9B62516487e8F9798A76d5D160 on AVAX. Thank you https://t.co/JaNeBDFH2O!,0,0,en,['USDC'],22:00:42+0,2022-10-30 22:00:42+00:00,22,AVAX
2021-12-28 17:19:56+00:00,@ChainLeftist @0xhauru @RyanSAdams @CollinCusce The primary network will also be used for interoperability between the different subnets and likely exchange integrations as well. All transactions on the primary network are paid in AVAX and all fees are burned.,0,5,en,,17:19:56+0,2021-12-28 17:19:56+00:00,17,AVAX
2022-10-30 21:49:24+00:00,[✅] Pongo SOLD for 0.20 AVAX [$3.66] - https://t.co/8RGglEtgNV  📊 HatchyPocket Gen2 #AVAX Analytics: https://t.co/UYS3k6X4ts https://t.co/evE9QF5dg2,0,0,en,['AVAX'],21:49:24+0,2022-10-30 21:49:24+00:00,21,AVAX
2021-12-28 17:02:58+00:00,"@wowtashawow Strymon Blue/Big Sky, Source Audio Dimension Reverb, and EHX Holy Grail Max are faves. EQD Avalanche Run gets into some cool soundscape stuff too depending on what you’re going for",0,2,en,,17:02:58+0,2021-12-28 17:02:58+00:00,17,AVAX
2022-10-30 19:59:34+00:00,@Wrathtank_avax @PlagueGameNFT Exact thoughts,0,1,en,,19:59:34+0,2022-10-30 19:59:34+00:00,19,AVAX
2021-12-28 16:44:44+00:00,#CO65 southbound: Road closed due to traffic impacts between C.60 Road and Crag Crest Trail. Avalanche Mitigation https://t.co/8iR9CswZsh,0,1,en,['CO65'],16:44:44+0,2021-12-28 16:44:44+00:00,16,AVAX
2022-10-30 19:45:00+00:00,@wacko_jaco Wherever you go no matter what the weather always bring your own sunshine avax,0,0,en,,19:45:00+0,2022-10-30 19:45:00+00:00,19,AVAX
2021-12-28 16:29:50+00:00,$avax $luna $axs lahat babagsak at alam kona na mangyayare bago pa mangyare. full time trader na ulit pls :(,0,1,tl,,16:29:50+0,2021-12-28 16:29:50+00:00,16,AVAX
2022-10-30 19:35:43+00:00,BUILD ON #USDC: Please send testnet funds to 0x0419F379657ACEc676edDdA8F19133A5Ff5972C1 on AVAX. Thank you #usdcfaucet!,0,0,en,"['USDC', 'usdcfaucet']",19:35:43+0,2022-10-30 19:35:43+00:00,19,AVAX
2021-12-28 16:08:23+00:00,@stevedabitcoin #AVAX,0,0,qme,['AVAX'],16:08:23+0,2021-12-28 16:08:23+00:00,16,AVAX
