date,content,retweetCount,likeCount,lang,hashtags,time,datetime,hour,coin
2021-10-02 14:25:43+00:00,AVALANCHE STRICT PAYOLA/PROMO GC IS RECRUITING NEW MEMBERS!  🧣5 tweets per day 🧣BE ACTIVE  🧣kicking ias daily 🧣40-50 likes guaranteed 🧣MUST FOLLOW @AvesSwift to be added  🧣any fandom  🧣must like all tweets sent  RT AND REPLY TO JOIN! https://t.co/xdGCafdueV,30,28,en,,14:25:43+0,2021-10-02 14:25:43+00:00,14,AVAX
2021-10-02 13:47:40+00:00,"@HsakaTrades It's bump and run szn, avax printing similarly currently",0,0,en,,13:47:40+0,2021-10-02 13:47:40+00:00,13,AVAX
2021-10-02 13:20:09+00:00,Now playing Avalanche The Architect - https://t.co/4QleVzZ57s Locked in Orlando Fl https://t.co/dOI1kb4P7O WNNR-DB Nothin Nice Radio,1,1,en,,13:20:09+0,2021-10-02 13:20:09+00:00,13,AVAX
2021-10-02 13:03:40+00:00,By contrast the AVAX Bridge has been a real pleasure to use lately,0,20,en,,13:03:40+0,2021-10-02 13:03:40+00:00,13,AVAX
2021-10-02 12:28:42+00:00,@Avalanche_Space @ape_tools @avalancheavax @AnyswapNetwork Yehey! We are also happy to hear @ape_tools  announce that $TAPE farm pools is Now ! launch on @avalancheavax  network.We are excited to farm! congratulations 👏🎉 to the successful of this great farm.,0,2,en,,12:28:42+0,2021-10-02 12:28:42+00:00,12,AVAX
2021-10-02 08:59:33+00:00,@bitcoinride AVAX🔥🔥🔥,0,1,is,,08:59:33+0,2021-10-02 08:59:33+00:00,08,AVAX
2021-10-02 06:20:20+00:00,@luoyouyou331 CELO这个值得拿一拿不？后期潜力有没有AVAX大,0,0,zh,,06:20:20+0,2021-10-02 06:20:20+00:00,06,AVAX
2021-10-02 04:22:47+00:00,@arcanebear Viva Avax!,0,2,sv,,04:22:47+0,2021-10-02 04:22:47+00:00,04,AVAX
2021-10-02 04:08:35+00:00,@edz_lozano @PumpkinsFarm #PumpkinsFarm #AVAX #FTM,0,0,qme,"['PumpkinsFarm', 'AVAX', 'FTM']",04:08:35+0,2021-10-02 04:08:35+00:00,04,AVAX
2021-10-02 02:30:30+00:00,@el33th4xor @John1wu @BloombergTV @coinbase Avalanche to the saturn.,0,1,en,,02:30:30+0,2021-10-02 02:30:30+00:00,02,AVAX
2021-10-02 02:19:47+00:00,"@markc01 @Glaven1994 If I had to take a guess, it's tradies on construction sites and sneaky house visits since last weekend. The 2 visitors rule effective from yesterday means all bets are off now. The avalanche of cases has already started. https://t.co/sKjXF2MV1A",0,1,en,,02:19:47+0,2021-10-02 02:19:47+00:00,02,AVAX
