date,content,retweetCount,likeCount,lang,hashtags,time,datetime,hour,coin
2022-08-24 08:40:37+00:00,@CryptoTony__ @BITCOINTRAPPER tony has a bag of $tsuka,0,1,en,,08:40:37+0,2022-08-24 08:40:37+00:00,08,TSUKA
2022-08-23 22:16:48+00:00,@Crypto_Sarah1 $TSUKA,0,1,qme,,22:16:48+0,2022-08-23 22:16:48+00:00,22,TSUKA
2022-08-31 21:20:19+00:00,@JakeGagain @Paddy_Stash 👀 on the dragon shaped prize. $TSUKA @Dejitaru_Tsuka 🐲🔥,1,15,en,,21:20:19+0,2022-08-31 21:20:19+00:00,21,TSUKA
2022-08-31 21:15:25+00:00,@gandalfcryptto Mithrandir has spoken.   $tsuka #Tsuka #TsukaSangha #JoinTheSangha,1,7,en,"['Tsuka', 'TsukaSangha', 'JoinTheSangha']",21:15:25+0,2022-08-31 21:15:25+00:00,21,TSUKA
2022-08-31 20:47:04+00:00,MORE AND MORE 👀 looking at the marvel that is $TSUKA @Dejitaru_Tsuka   When will you decide to try and listen to the sounds of #TSUKA ANON? 🐲⚔️🙏,2,15,en,['TSUKA'],20:47:04+0,2022-08-31 20:47:04+00:00,20,TSUKA
2022-08-31 19:51:27+00:00,@JakeGagain @Paddy_Stash Now speak @JakeGagain on $Tsuka 🐉   #JoinTheSangha  🐉 decentralization token focused on mental health 🐉 stealth launched 🐉 no presale 🐉 no dev /team wallet 🐉 0 tax 🐉 #HBO also loves dragons https://t.co/xhxn1Cqfe2 https://t.co/9Yk6oVqxp0  https://t.co/O8s9M985DI https://t.co/UbPtDYiNZm,4,36,en,"['JoinTheSangha', 'HBO']",19:51:27+0,2022-08-31 19:51:27+00:00,19,TSUKA
2022-08-31 07:17:13+00:00,@itsALLrisky $tsuks chart #TSUKA @LeoDiCaprio ex prob,1,9,en,['TSUKA'],07:17:13+0,2022-08-31 07:17:13+00:00,07,TSUKA
2022-08-31 06:21:05+00:00,Looks pretty damn awesome to me. 🐉🐉🐉 $TSUKA pls QT your ta big brained mates for comment. I wanna see so fibs for breakfast! https://t.co/1LgyK6FGVA,5,19,en,,06:21:05+0,2022-08-31 06:21:05+00:00,06,TSUKA
2022-08-31 01:17:03+00:00,@tamepalladium @jimcramer $KAGUYA crazy chart. Watchout $shib $shiba $tsuka $cult.,0,0,en,,01:17:03+0,2022-08-31 01:17:03+00:00,01,TSUKA
2022-08-30 19:30:31+00:00,@CryptoTigerCom $ShibAI $Haru $Taika $Tsuka all gems,3,3,en,,19:30:31+0,2022-08-30 19:30:31+00:00,19,TSUKA
2022-08-30 16:57:16+00:00,"@tacoeat34375084 Don't miss every dip, because every time is an opportunity to buy $Tsuka",0,5,en,,16:57:16+0,2022-08-30 16:57:16+00:00,16,TSUKA
2022-08-30 09:29:30+00:00,@Ryu_from_HARU @HARUERC $HARU it's the next big one !  #SUZUME #TSUKA #DC #OTSUKA,1,3,en,"['SUZUME', 'TSUKA', 'DC', 'OTSUKA']",09:29:30+0,2022-08-30 09:29:30+00:00,09,TSUKA
2022-08-30 08:50:51+00:00,@GreatMoonshot $tsuka of course 🐉🔥🐲 my THIRD eye that is,0,10,en,,08:50:51+0,2022-08-30 08:50:51+00:00,08,TSUKA
2022-08-30 06:11:01+00:00,$HOICHI is prob the next $TSUKA $SUZUME imo,1,1,en,,06:11:01+0,2022-08-30 06:11:01+00:00,06,TSUKA
