date,content,retweetCount,likeCount,lang,hashtags,time,datetime,hour,coin
2021-06-02 19:40:02+00:00,@elonmusk #kishu 💯🚀🧨,0,1,und,['kishu'],19:40:02+0,2021-06-02 19:40:02+00:00,19,KISHU
2021-06-02 19:13:36+00:00,@mertadass #kishu 👍✌👍✌👍✌👍,0,0,und,['kishu'],19:13:36+0,2021-06-02 19:13:36+00:00,19,KISHU
2021-06-02 18:27:12+00:00,@mertadass #kishu,0,1,qme,['kishu'],18:27:12+0,2021-06-02 18:27:12+00:00,18,KISHU
2021-06-02 17:52:53+00:00,#KishuInu is the crypto of the people. #kishu remains the only community focused coin with a plan! #CryptoNews is great on this one! Check it out at https://t.co/m6wn1cGpJE!,1,2,en,"['KishuInu', 'kishu', 'CryptoNews']",17:52:53+0,2021-06-02 17:52:53+00:00,17,KISHU
2021-06-02 17:01:39+00:00,@Crypto_Wolf_92 @BishuTakeover @coingecko @CoinMarketCap @moontoolsio This is going to PUMP! Move over #kishu . BISHU 🚀 #Bishubillboard #Bishu #bishutakeover #barkdifferent,0,8,en,"['kishu', 'Bishubillboard', 'Bishu', 'bishutakeover', 'barkdifferent']",17:01:39+0,2021-06-02 17:01:39+00:00,17,KISHU
2021-06-02 15:00:21+00:00,"@InuKishu Great achievement! What a milestone for $KISHU &amp; $eMax, this two coin barely two months old and manage to integrate crypto into real-world utility.",3,29,en,,15:00:21+0,2021-06-02 15:00:21+00:00,15,KISHU
2021-06-02 14:50:55+00:00,TO ALL THE FUTURE MILLIONAIRES🔥  Which Meme coin should @1goonrich promote more?  $shib $kishu $KEANU $hokk $bishu $ass $dinu $doge $hoge,1,2,en,,14:50:55+0,2021-06-02 14:50:55+00:00,14,KISHU
2021-06-02 14:36:01+00:00,Check this out. This is a great project 🔥 $BUGG $KISHU $DOGE $SHIBA $FEG $HOKK $SHIH  @bainesy4886 @ScottZILWarrior,0,0,en,,14:36:01+0,2021-06-02 14:36:01+00:00,14,KISHU
2021-06-02 08:07:06+00:00,"@kishutokenn @elonmusk $kishu 💥🚀👉0,000001$",1,6,und,,08:07:06+0,2021-06-02 08:07:06+00:00,08,KISHU
2021-06-02 07:41:13+00:00,@elonmusk #kishu,0,0,qme,['kishu'],07:41:13+0,2021-06-02 07:41:13+00:00,07,KISHU
