date,content,retweetCount,likeCount,lang,hashtags,time,datetime,hour,coin
2021-06-09 01:18:52+00:00,"It me, big @Avalanche fan logging on",0,4,en,,01:18:52+0,2021-06-09 01:18:52+00:00,01,AVAX
2021-06-09 00:54:12+00:00,Sending the @Avalanche some good vibes... @TwentyOnePilots #GoodDay  https://t.co/GEQgSXvjhx via @YouTube,0,1,en,['GoodDay'],00:54:12+0,2021-06-09 00:54:12+00:00,00,AVAX
2021-06-09 00:47:45+00:00,@HearHerRoar2020 An avalanche a beautiful brows...,0,0,en,,00:47:45+0,2021-06-09 00:47:45+00:00,00,AVAX
2021-06-09 00:31:32+00:00,@Politi_zando Fiquei impressionado com a avalanche cirista no canal do MBL. Acho que todo mundo que segue o MBL é potencialmente eleitor de Ciro. Tá ficando bonito...,0,6,pt,,00:31:32+0,2021-06-09 00:31:32+00:00,00,AVAX
2021-06-09 00:20:07+00:00,@guffychan @Avalanche That's why she's awesome though,0,1,en,,00:20:07+0,2021-06-09 00:20:07+00:00,00,AVAX
2021-06-08 23:25:14+00:00,@Mtrxlol1 @Avalanche Why??,0,0,und,,23:25:14+0,2021-06-08 23:25:14+00:00,23,AVAX
2021-06-08 22:41:10+00:00,"@Avalanche Chung thủy, thật thà, sạch sẽ, tôn trọng và biết quan tâm lo lắng cho nhau.",0,0,vi,,22:41:10+0,2021-06-08 22:41:10+00:00,22,AVAX
2021-06-08 21:56:46+00:00,Tonight we have a doubleheader in the #StanleyCupPlayoffs as @Canes try to survive another day and force a game 6 with the @TBLightning. The second game is the @GoldenKnights vs. @Avalanche  in a game 5 as that series is at 2-2.,0,0,en,['StanleyCupPlayoffs'],21:56:46+0,2021-06-08 21:56:46+00:00,21,AVAX
2021-06-08 21:30:58+00:00,There’s this cute new merc guy in sector 7 that just came up on my surveillance radar......I’m starting a new avalanche file on him @GamerCIoud.  He and @GamerTeefs seem really attached 🤔. Are they an item? 😊,0,16,en,,21:30:58+0,2021-06-08 21:30:58+00:00,21,AVAX
2021-06-08 20:35:04+00:00,"RECOGNIZE THIS SUSPECT?  5/8/21@5:40pm-suspect entered Lowe’s@1465 Polaris Pkwy. He selected items totaling $1,000+, walked past the cash registers &amp; out of the store.   He placed the items in a black Chevy Avalanche &amp; took off.    Info-CPD:614-645-2328 or @OhioCrime 614-461-TIPS https://t.co/qY3NQkhkba",14,9,en,,20:35:04+0,2021-06-08 20:35:04+00:00,20,AVAX
2021-06-08 20:25:57+00:00,Bytedex yakında açılacak #borsa sitesi #Telegram üzerinden verilen basit twitter ve medium görevlerini yapana 100 adet coin veriyor çok değerlenecek bu #airdrop fırsatını kaçırmayın  https://t.co/4cqr7053uf  #Holocoin #avax #airdrops #Ravencoin #BinanceSmartChain #binance,1,0,tr,"['borsa', 'Telegram', 'airdrop', 'Holocoin', 'avax', 'airdrops', 'Ravencoin', 'BinanceSmartChain', 'binance']",20:25:57+0,2021-06-08 20:25:57+00:00,20,AVAX
2021-06-08 19:09:09+00:00,Avalanche's Nazem Kadri’s eight-game suspension upheld again https://t.co/RD75tIaPuP,0,0,en,,19:09:09+0,2021-06-08 19:09:09+00:00,19,AVAX
2021-06-08 16:14:22+00:00,@Sportsnet Good for Habs if they face Avalanche!,0,0,en,,16:14:22+0,2021-06-08 16:14:22+00:00,16,AVAX
2021-06-08 08:30:21+00:00,"@pangolindex @avalancheavax @yieldyak_ @penguin_defi @throwsnowballs Great project, wonderfull  @ahmetrz @OsmanOzumOF @MuratCenkDNMEZ   $YAK $PEFI $SNOB #Avalanche @UrulAlp",0,0,en,['Avalanche'],08:30:21+0,2021-06-08 08:30:21+00:00,08,AVAX
2021-06-08 07:54:26+00:00,"Ca va finir comme l’an dernier : des concerts improvisés, des rassemblements et des gens qui dansent après des mois de privations. Et l’avalanche de condamnations politiques le lendemain en mode « rholala c’est pas sérieux tout ça ». Vous pouvez épingler ce tweet, @R_Bachelot",0,0,fr,,07:54:26+0,2021-06-08 07:54:26+00:00,07,AVAX
2021-06-08 05:26:38+00:00,"which he had invented for his own use &amp; which no one else was able to speak or even to follow. Hardly any of it meant anything at all. The bits which did mean anything were often so wonderfully buried that no one could ever spot them slipping past in the avalanche of nonsense...""""",0,0,en,,05:26:38+0,2021-06-08 05:26:38+00:00,05,AVAX
2021-06-08 04:55:28+00:00,@catbtoffoli The boy is on fire 🔥... bring on the Avalanche or Knights?!?!,0,0,en,,04:55:28+0,2021-06-08 04:55:28+00:00,04,AVAX
2021-06-08 04:43:24+00:00,@pangolindex @avalancheavax @yieldyak_ @penguin_defi @throwsnowballs All tasks done.. I wish to get my luck among the selected winners @spg_sp @Sudhin88431307 @Pawankumar9786  I will love you guys to check out #Avalanche This ecosystem has many promising projects to offer with fast adoption,0,0,en,['Avalanche'],04:43:24+0,2021-06-08 04:43:24+00:00,04,AVAX
2021-06-08 04:03:08+00:00,@Prnce_Avalanche FUCKING GHOULS. God forbid people watch good films actually worth seeing. Like fuck man,0,1,en,,04:03:08+0,2021-06-08 04:03:08+00:00,04,AVAX
2021-06-08 03:25:09+00:00,@el_ehdy @kylekeefetv @Avalanche Except the game was at half speed comparatively,0,0,en,,03:25:09+0,2021-06-08 03:25:09+00:00,03,AVAX
