date,content,retweetCount,likeCount,lang,hashtags,time,datetime,hour,coin
2021-05-09 22:32:58+00:00,@Avalanche just followed me back placing my jersey order rn,0,0,en,,22:32:58+0,2021-05-09 22:32:58+00:00,22,AVAX
2021-05-09 21:18:07+00:00,➡️: COLORADO AVALANCHE VS LOS ANGELES KINGS= 3-2 ➡️: the colorado avalanche win and go 36-13-4 (5th place in league) (2nd place in division) ➡️: the los angeles kings lose and go 21-26-6 (24th place in league) (7th place in division) #GOAVSGO #GOKINGSGO https://t.co/WjK28YQoYk,0,1,en,"['GOAVSGO', 'GOKINGSGO']",21:18:07+0,2021-05-09 21:18:07+00:00,21,AVAX
2021-05-09 17:55:47+00:00,"@Davincij15 @Davincij16 This is a problem that people suffer everywhere in the world. Bitcoin fixed this. Once the poor realize they can acquire an asset that can't be frozen by any bank or stolen by any government, an avalanche of new hodlers will rise. #Bitcoin's game theory is so beautiful!",0,0,en,['Bitcoin'],17:55:47+0,2021-05-09 17:55:47+00:00,17,AVAX
2021-05-09 05:04:54+00:00,"Final sports update: @NevadaBaseball completes sweep of UNLV with a 10-8 win in game 2. @Avalanche sweep a 2-game set in LA with a 2nd consecutive 3-2 win. Now if only @Angels somehow come back from down 13-0 to LAD (currently down 14-11, top 9).",0,0,en,,05:04:54+0,2021-05-09 05:04:54+00:00,05,AVAX
2021-05-09 02:21:52+00:00,"""@themindhaus @umdet3 @AlderLaneeggs @StockJabber Mindhaus It's time for you to take a real hard look at yourself and how you make your livelihood. 99% of shortsellers are parasites and harmful to society.  """"No snowflake in an avalanche ever feels responsible.""""""",0,0,en,,02:21:52+0,2021-05-09 02:21:52+00:00,02,AVAX
2021-05-09 01:02:56+00:00,@DNVR_Avalanche any chance of a show in the near future dedicated to the current health of the organization? For some guys it's been so long I've lost track but would also like your thoughts on what lineups could look like depending on player availability.,0,0,en,,01:02:56+0,2021-05-09 01:02:56+00:00,01,AVAX
2021-05-09 00:45:42+00:00,Sonunda $paint hareketlendi uzun bir bekleyiş sona mi erdi ...roketlerimizi hazırladık  bekliyoruz @MurAll_art  #shiba #doge #safemars #safemoon #png #avax #bnb #btc #eth #exrd #sfp https://t.co/FzkEYJCgzd,0,3,tr,"['shiba', 'doge', 'safemars', 'safemoon', 'png', 'avax', 'bnb', 'btc', 'eth', 'exrd', 'sfp']",00:45:42+0,2021-05-09 00:45:42+00:00,00,AVAX
2021-05-09 00:01:47+00:00,Always growing bigger!! #AVAX,0,8,en,['AVAX'],00:01:47+0,2021-05-09 00:01:47+00:00,00,AVAX
2021-05-08 22:46:04+00:00,"@MacnBTC Well buy some $AVAX sir, you are not gonna regret it has extremely fast transactions, super low fees and it's on its way to triple digits 😎🔥",0,11,en,,22:46:04+0,2021-05-08 22:46:04+00:00,22,AVAX
2021-05-08 21:05:30+00:00,@yield_protocol #Ethereum is the standard! I like #Avalanche Looking forward farming on #Elrond,0,3,en,"['Ethereum', 'Avalanche', 'Elrond']",21:05:30+0,2021-05-08 21:05:30+00:00,21,AVAX
2021-05-08 20:27:26+00:00,@Adeolvwa I am about to send you an avalanche of my pictures that were taken by people who are not you.,0,0,en,,20:27:26+0,2021-05-08 20:27:26+00:00,20,AVAX
2021-05-08 20:16:33+00:00,"@FreezyJa @CryptoFlofly @FeraSY1 Easy. In the AVAX wallet, transfer the amount of avax you want to delegate from the X chain to the P chain. Click Earn tab, delegate, filter the search to the time length you want, over 98% uptime and 2% fee (which is the lowest validator fee so you keep the most).",0,2,en,,20:16:33+0,2021-05-08 20:16:33+00:00,20,AVAX
2021-05-08 16:55:55+00:00,@CryptoFlofly @FeraSY1 New to staking.  Love #avax.  How does a newb learn about picking a good mode to delegate??,0,2,en,['avax'],16:55:55+0,2021-05-08 16:55:55+00:00,16,AVAX
2021-05-08 16:17:16+00:00,@Baguette_avax @elonmusk @dogecoin Nice try 😂,0,1,en,,16:17:16+0,2021-05-08 16:17:16+00:00,16,AVAX
2021-05-08 14:47:28+00:00,@milyonerzihin @CryptoObjektif $avax $xrp $ont $sxp $ada,0,0,qme,,14:47:28+0,2021-05-08 14:47:28+00:00,14,AVAX
2021-05-08 14:31:52+00:00,@Avalanche Love you Mikko!! ❤️💙❤️ https://t.co/tYg0LFIWN4,0,0,en,,14:31:52+0,2021-05-08 14:31:52+00:00,14,AVAX
2021-05-15 11:29:14+00:00,"Ve výběru z dnešních oslavenců nemůže na závěr chybět ani zpěvák, muzikant a skladatel Andrew Taylor, známý jako Andrew Eldritch, frontman a jediný stálý člen The Sisters of Mercy, nepočítáme-li tedy automatického bubeníka Dr.Avalanche ;-) (*15.5.1959) 🥂 https://t.co/GIGAtEulLX",0,4,cs,,11:29:14+0,2021-05-15 11:29:14+00:00,11,AVAX
2021-05-15 09:40:59+00:00,"Meksika’daki Quintana Roo Eyaleti, Covid-19 testlerinin sahte olup olmadığını kontrol etmek için Avalanche ($AVAX) altyapısını kullanmaya başlayacak",1,15,tr,,09:40:59+0,2021-05-15 09:40:59+00:00,09,AVAX
2021-05-15 03:58:37+00:00,@Selcoin AVAX I da inceleyebilirsiniz memnun olurum. Saygılar,0,0,tr,,03:58:37+0,2021-05-15 03:58:37+00:00,03,AVAX
2021-05-15 02:07:49+00:00,@MikeJones2987 @PR_NHL @Avalanche you actually had five more than that,0,0,en,,02:07:49+0,2021-05-15 02:07:49+00:00,02,AVAX
2021-05-15 01:59:34+00:00,"Çok basit gözüken ama aslında çok önemli ve güzel bir şey bu. Bilgiler değiştirilemez, kvk koruma altında olacak vs. #avax",0,0,tr,['avax'],01:59:34+0,2021-05-15 01:59:34+00:00,01,AVAX
2021-05-15 00:24:42+00:00,Photo credits: @bleacherreport #sports #sport #fantasysports #teamup #teamupfantasy  #fantasyhockey #hockey #avalanche #goldenknights #canes #capitals,0,0,en,"['sports', 'sport', 'fantasysports', 'teamup', 'teamupfantasy', 'fantasyhockey', 'hockey', 'avalanche', 'goldenknights', 'canes', 'capitals']",00:24:42+0,2021-05-15 00:24:42+00:00,00,AVAX
2021-05-15 00:02:09+00:00,"@michaelpierse I could tell some stories about the Birmingham 6 campaign trying to get their story onto RTE back in the day with little success.  Then when they were finally released the avalanche of requests for interviews from RTE, including the Late Late Show...",4,49,en,,00:02:09+0,2021-05-15 00:02:09+00:00,00,AVAX
