date,content,retweetCount,likeCount,lang,hashtags,time,datetime,hour,coin
2022-09-20 09:34:40+00:00,Yapay zeka EOS işlemi %7 kar bıraktı sadece 5x ile :) sizde kazanmak istiyorsanız DM ATIN💪👍💲💸#ETH #BTC #eos #NASDAQ #binance #AVAX #XRP #NFTGiveaway #NFTs,4,14,tr,"['ETH', 'BTC', 'eos', 'NASDAQ', 'binance', 'AVAX', 'XRP', 'NFTGiveaway', 'NFTs']",09:34:40+0,2022-09-20 09:34:40+00:00,09,AVAX
2022-09-20 09:31:08+00:00,🔥Looking to get a Ticket to STEAK.jpeg?🎟️ 🔥10 WL for our Owl Community  • Screenshot the 'Owloper' • Comment your screenshot and 0x below • Do not forget Like &amp; follow fren @steakhut_fi   - 48 hours  Friendship always wins! 🐮🫶🦉  #Avalanche #NFTs #AVAX #NFT #NFTGiveaway https://t.co/lHR8LzbLS4,97,109,en,"['Avalanche', 'NFTs', 'AVAX', 'NFT', 'NFTGiveaway']",09:31:08+0,2022-09-20 09:31:08+00:00,09,AVAX
2022-09-20 07:57:24+00:00,"@LuhanaPawlick @Damadeferroofic Parabéns pelo excelente trabalho, mas (maldita imprensa) se prepare pra avalanche de porcaria que vão jogar contra a Sra. A Canhota odeia trabalho e mais ainda, um trabalho excelente como o seu... 👏👏👏",0,0,pt,,07:57:24+0,2022-09-20 07:57:24+00:00,07,AVAX
2022-09-20 05:28:03+00:00,バイナンス、「BUSD」のサポートにアバランチ（AVAX）とポリゴン（MATIC）追加|大津賀新也 https://t.co/Tv1uCbgYEe #あたらしい経済,0,2,ja,['あたらしい経済'],05:28:03+0,2022-09-20 05:28:03+00:00,05,AVAX
2022-09-20 04:36:11+00:00,Rookie Tournament Recap: Avalanche rookies blank Arizona https://t.co/H28MYVqibs,0,0,en,,04:36:11+0,2022-09-20 04:36:11+00:00,04,AVAX
2022-09-20 03:08:03+00:00,"With the integration with the 3rd-cap stablecoin in the stablecoin segment on the market, it certainly brings amount of money to the Avalanche ecosystem. MC #BUSD: Circulating Supply: $21B On-chain #AVAX : $1M https://t.co/TgvLR1g5SY",1,17,en,"['BUSD', 'AVAX']",03:08:03+0,2022-09-20 03:08:03+00:00,03,AVAX
2022-09-20 01:15:50+00:00,Slime Shady #12625 SOLD for 0.18 #AVAX https://t.co/FztVeWefa7,0,1,en,['AVAX'],01:15:50+0,2022-09-20 01:15:50+00:00,01,AVAX
2022-09-19 23:30:28+00:00,hello #avax fam🌀GIVEAWAY ALERT🌀   @Biggiesavax has provided 🔥3 WL🔥for their upcoming mint  To enter👇 1) Follow @Biggiesavax and @cryptochabra 2)  RT &amp; TAG 3 frens 3) join the discord https://t.co/zdtnrzEmVM  #Crypto #NFTCommunity #NFTGiveaways #Avaxnftszn #nft #NFTProjects https://t.co/fzGP3WPuRg,47,58,en,"['avax', 'Crypto', 'NFTCommunity', 'NFTGiveaways', 'Avaxnftszn', 'nft', 'NFTProjects']",23:30:28+0,2022-09-19 23:30:28+00:00,23,AVAX
2022-09-19 19:33:08+00:00,Snail #9649 bought for 0.29 AVAX by 0x9a4D90 (11) from 0x4630e3 (22).  https://t.co/0dQy5Aktj2 #Avalanche https://t.co/fCoqw8p1iO,0,0,en,['Avalanche'],19:33:08+0,2022-09-19 19:33:08+00:00,19,AVAX
2022-09-19 17:51:20+00:00,🧹 Sweep! 4 pumpskin NFT bought for 2.45 AVAX [$41.60] - https://t.co/GDHyamDYu9  📈 pumpskin NFT #AVAX Analytics: https://t.co/3SAGX8Muwb https://t.co/5BmCrzlR0n,0,0,en,['AVAX'],17:51:20+0,2022-09-19 17:51:20+00:00,17,AVAX
2022-09-19 17:16:46+00:00,"@ciro_nogueira Dia 02 de Outubro a verdade e a decência vencerão.  Vocês tentarão a avalanche de FAKENEWS DE ULTIMA HORA , como em 2018. Mas o @TSEjusbr e @alexandre Morais estão atentos.  Dessa vez o povo não será tapeado.  Chega de patifaria! Chega de Bolsonaro! #LulaNoPrimeiroTurno https://t.co/fYreWpogcC",1,6,pt,['LulaNoPrimeiroTurno'],17:16:46+0,2022-09-19 17:16:46+00:00,17,AVAX
2022-09-19 16:29:45+00:00,[✅] Friend Forest (#515) SOLD for 0.13 AVAX [$2.22] - https://t.co/PRPyi7rZk2  📊 Friend Forest #AVAX Analytics: https://t.co/TgD7e5ehws https://t.co/wFypcUUuLA,0,0,en,['AVAX'],16:29:45+0,2022-09-19 16:29:45+00:00,16,AVAX
